n1,n2,weight
12,5,-2.8878e+00
12,6,2.7822e-01
12,7,1.5751e+00
12,8,-4.3824e-01
12,9,1.2671e+00
12,10,-4.3824e-01
12,11,1.2671e+00
12,13,2.7822e-01
12,14,-2.8878e+00
12,15,-1.6630e+00
12,16,1.5030e+00
12,17,1.5751e+00
12,18,-2.3011e-01
12,19,1.5030e+00
12,20,2.1697e+00
13,1,-9.4657e-01
13,2,1.5751e+00
13,3,5.5061e-01
13,4,-4.3824e-01
13,5,1.5751e+00
13,6,-1.2687e+00
13,7,-2.1714e+00
13,8,7.8656e-01
13,9,2.7822e-01
13,10,1.5030e+00
13,11,-2.8878e+00
13,12,-1.6630e+00
13,14,1.7111e+00
13,15,2.7822e-01
13,16,-1.2687e+00
13,17,9.9468e-01
13,18,1.5030e+00
13,19,2.4919e+00
13,20,2.7822e-01
14,1,2.7822e-01
14,2,-2.8878e+00
14,3,6.7252e-01
14,4,9.9468e-01
14,5,1.7754e+00
14,6,-4.3940e-02
14,7,-4.3824e-01
14,8,-4.3940e-02
14,9,2.7822e-01
14,10,-1.6630e+00
14,11,-1.6630e+00
14,12,2.7822e-01
14,13,1.8973e+00
14,15,-4.3824e-01
14,16,-6.7419e-01
14,17,-1.6630e+00
14,18,1.8973e+00
14,19,2.4056e+00
14,20,-2.3011e-01
15,1,-9.4657e-01
15,2,-2.3011e-01
15,3,-2.1714e+00
15,4,-4.3824e-01
15,5,-4.3824e-01
15,6,-2.1714e+00
15,7,-2.8878e+00
15,8,-2.3011e-01
15,9,6.7252e-01
15,10,-2.3011e-01
15,11,9.9468e-01
15,12,-9.4657e-01
15,13,-1.6630e+00
15,14,2.7822e-01
15,16,-4.3940e-02
15,17,-4.3940e-02
15,18,-9.4657e-01
15,19,1.5030e+00
15,20,-1.2687e+00
16,1,-2.8878e+00
16,2,-9.4657e-01
16,3,-1.6630e+00
16,4,-2.8878e+00
16,5,-2.1714e+00
16,6,-4.3940e-02
16,7,-4.1126e+00
16,8,-1.6630e+00
16,9,2.7822e-01
16,10,2.7822e-01
16,11,1.1809e+00
16,12,-9.4657e-01
16,13,-1.2687e+00
16,14,-2.1714e+00
16,15,-4.3824e-01
16,17,2.7822e-01
16,18,-1.6630e+00
16,19,1.2671e+00
16,20,-9.4657e-01
17,1,-2.8878e+00
17,2,-1.6630e+00
17,3,-2.8878e+00
17,4,-4.3940e-02
17,5,6.7252e-01
17,6,-1.6630e+00
17,7,-9.4657e-01
17,8,-4.1126e+00
17,9,1.1809e+00
17,10,-2.3011e-01
17,11,6.7252e-01
17,12,-4.3824e-01
17,13,6.7252e-01
17,14,-9.4657e-01
17,15,7.8656e-01
17,16,-2.1714e+00
17,18,9.9468e-01
17,19,1.7754e+00
17,20,-9.4657e-01
18,1,-1.6630e+00
18,2,-2.8878e+00
18,3,-2.8878e+00
18,4,-2.3011e-01
18,5,-4.1126e+00
18,6,-1.6630e+00
18,7,1.1809e+00
18,8,2.7822e-01
18,9,2.7822e-01
18,10,-1.6630e+00
18,11,2.7822e-01
18,12,2.7822e-01
18,13,-2.8878e+00
18,14,9.9468e-01
18,15,-2.8878e+00
18,16,1.1809e+00
18,17,6.7252e-01
18,19,1.1809e+00
18,20,2.2195e+00
19,1,-1.2687e+00
19,2,2.7822e-01
19,3,2.7822e-01
19,4,-9.4657e-01
19,5,-2.1714e+00
19,6,-9.4657e-01
19,7,-9.4657e-01
19,8,-4.3940e-02
19,9,-4.3940e-02
19,10,1.5030e+00
19,11,-4.3940e-02
19,12,2.7822e-01
19,13,-1.6630e+00
19,14,-2.8878e+00
19,15,-4.3940e-02
19,16,2.7822e-01
19,17,-2.1714e+00
19,18,-2.8878e+00
19,20,-1.6630e+00
20,1,-4.3940e-02
20,2,-4.3824e-01
20,3,7.8656e-01
20,4,1.1809e+00
20,5,1.5030e+00
20,6,-9.4657e-01
20,7,-2.3011e-01
20,8,-2.3011e-01
20,9,2.4056e+00
20,10,1.5030e+00
20,11,-2.1714e+00
20,12,1.1809e+00
20,13,-4.3824e-01
20,14,6.7252e-01
20,15,7.8656e-01
20,16,-9.4657e-01
20,17,-1.2687e+00
20,18,1.5751e+00
20,19,-9.4657e-01
