n1,n2,weight
6,18,1.5658e+00
6,19,1.9857e+00
6,20,2.1751e+00
7,1,-8.3396e-01
7,2,-1.0233e+00
7,3,-1.0233e+00
7,4,-2.2040e+00
7,5,-3.1683e-01
7,6,-4.4559e+00
7,8,-3.1683e-01
7,9,2.8800e-01
7,10,-8.3396e-01
7,11,4.9972e-01
7,12,-5.0622e-01
7,13,-5.5686e-01
7,14,2.5561e-01
7,15,1.6580e+00
7,16,-9.5798e-01
7,17,-2.2913e-01
7,18,-6.6263e-01
7,19,4.1202e-01
7,20,-1.0233e+00
8,1,1.1005e+00
8,2,-9.5798e-01
8,3,-1.5628e+00
8,4,3.6328e+00
8,5,-2.2040e+00
8,6,-1.5628e+00
8,7,-1.9639e+00
8,9,1.4180e+00
8,10,4.9972e-01
8,11,-3.1683e-01
8,12,2.5582e+00
8,13,1.4008e+00
8,14,1.2569e+00
8,15,-8.3396e-01
8,16,2.3465e+00
8,17,1.5340e+00
8,18,1.9857e+00
8,19,1.5340e+00
8,20,-3.6234e-01
9,1,-5.0622e-01
9,2,-3.4499e+00
9,3,-3.2099e+00
9,4,1.3659e+00
9,5,-2.2040e+00
9,6,2.5561e-01
9,7,-8.3396e-01
9,8,-2.2913e-01
9,10,-3.1683e-01
9,11,-5.0622e-01
9,12,-2.2040e+00
9,13,-5.0622e-01
9,14,1.0906e-02
9,15,2.2946e+00
9,16,7.3976e-01
9,17,6.8912e-01
9,18,9.2915e-01
9,19,2.9040e+00
9,20,8.6044e-01
10,1,-2.4810e+00
10,2,-1.2351e+00
10,3,-1.2351e+00
10,4,-3.2099e+00
10,5,-3.7270e+00
10,6,-1.7522e+00
10,7,-4.4559e+00
10,8,-5.7019e+00
10,9,-1.9639e+00
10,11,-8.3396e-01
10,12,-2.0799e+00
10,13,-2.0799e+00
10,14,-8.3396e-01
10,15,-3.1683e-01
10,16,-2.2913e-01
10,17,8.6044e-01
10,18,-1.2351e+00
10,19,5.2803e-01
10,20,2.5561e-01
11,1,-1.0511e-01
11,2,-4.4559e+00
11,3,2.8800e-01
11,4,-1.1617e+00
11,5,9.5148e-01
11,6,-9.5798e-01
11,7,1.1005e+00
11,8,5.5590e-01
11,9,5.8335e-01
11,10,1.1409e+00
11,12,2.0591e+00
11,13,1.0169e+00
11,14,4.1202e-01
11,15,8.8364e-01
11,16,4.9972e-01
11,17,1.0169e+00
11,18,-1.0233e+00
11,19,1.7457e+00
11,20,1.0906e-02
12,1,6.3701e-01
12,2,-1.5628e+00
12,3,-1.2351e+00
12,4,1.0906e-02
12,5,-6.6263e-01
12,6,1.1005e+00
12,7,5.2803e-01
12,8,1.1005e+00
12,9,8.8364e-01
12,10,-1.4550e-01
12,11,5.2803e-01
12,13,2.6118e+00
12,14,4.9972e-01
12,15,1.9732e+00
12,16,1.1005e+00
12,17,1.8019e+00
12,18,4.7971e-02
12,19,5.8335e-01
12,20,9.2915e-01
13,1,1.1005e+00
13,2,1.0906e-02
13,3,1.0906e-02
13,4,-1.9639e+00
13,5,2.8800e-01
13,6,5.8335e-01
13,7,-8.3396e-01
13,8,-1.0511e-01
13,9,6.8912e-01
13,10,2.2263e-01
13,11,-1.5628e+00
13,12,6.8912e-01
13,14,1.8697e+00
13,15,1.0906e-02
13,16,1.0169e+00
13,17,1.5658e+00
13,18,2.8800e-01
13,19,-3.1683e-01
13,20,-1.0233e+00
14,1,-1.2351e+00
14,2,-4.0548e+00
14,3,6.8912e-01
14,4,2.6118e+00
14,5,1.3659e+00
14,6,-3.1683e-01
14,7,-1.2351e+00
14,8,-1.0511e-01
14,9,9.5148e-01
14,10,-5.0622e-01
14,11,1.9732e+00
14,12,2.8800e-01
14,13,4.1202e-01
14,15,1.9351e+00
14,16,1.9351e+00
14,17,9.5148e-01
14,18,1.5016e+00
14,19,3.1157e+00
14,20,-2.2040e+00
15,1,-1.5628e+00
15,2,-2.4810e+00
15,3,1.0906e-02
15,4,1.0906e-02
15,5,-1.3915e+00
15,6,-7.1794e-01
15,7,-1.5628e+00
15,8,-2.0799e+00
15,9,-8.3396e-01
15,10,-1.4550e-01
15,11,-2.2913e-01
15,12,-1.9639e+00
15,13,2.2263e-01
15,14,-1.1617e+00
15,16,-5.0622e-01
15,17,-1.4751e+00
15,18,7.3976e-01
15,19,5.2803e-01
15,20,4.1202e-01
16,1,-7.1794e-01
16,2,-2.2040e+00
16,3,2.8800e-01
16,4,-2.8088e+00
16,5,8.1314e-01
16,6,5.8335e-01
16,7,-2.0799e+00
16,8,7.3976e-01
16,9,1.5016e+00
16,10,2.8800e-01
16,11,-5.0622e-01
16,12,-8.3396e-01
16,13,7.3976e-01
16,14,-1.2351e+00
16,15,2.2263e-01
16,17,-1.2351e+00
16,18,-2.2913e-01
16,19,3.0200e+00
16,20,1.0169e+00
17,1,-1.7522e+00
17,2,-2.4810e+00
17,3,-2.4810e+00
17,4,-1.0233e+00
17,5,5.2803e-01
17,6,-9.5798e-01
17,7,-1.5628e+00
17,8,-1.9639e+00
17,9,-3.2099e+00
17,10,-1.5628e+00
17,11,5.8335e-01
17,12,-5.0622e-01
17,13,-5.0622e-01
17,14,6.8912e-01
17,15,1.5016e+00
17,16,-1.0511e-01
17,18,7.3976e-01
17,19,1.4008e+00
17,20,2.8800e-01
18,1,-3.1683e-01
18,2,8.4286e-02
18,3,-2.2913e-01
18,4,-3.1683e-01
18,5,-6.6263e-01
18,6,-3.2099e+00
18,7,-2.0799e+00
18,8,-1.2351e+00
18,9,2.8800e-01
18,10,4.1202e-01
18,11,-9.5798e-01
18,12,1.0906e-02
18,13,-1.0912e+00
18,14,1.6580e+00
18,15,1.0906e-02
18,16,1.4180e+00
18,17,-6.6263e-01
18,19,4.1202e-01
18,20,5.2803e-01
19,1,-2.8088e+00
19,2,-1.5628e+00
19,3,8.8364e-01
19,4,-2.2913e-01
19,5,-5.0622e-01
19,6,-1.5628e+00
19,7,-1.5628e+00
19,8,-1.0233e+00
19,9,-5.5686e-01
19,10,-1.2351e+00
19,11,-5.0622e-01
19,12,-6.6263e-01
19,13,7.3976e-01
19,14,5.8335e-01
19,15,1.1409e+00
19,16,-1.7522e+00
19,17,2.8800e-01
19,18,5.8335e-01
19,20,8.8364e-01
20,1,-1.9639e+00
20,2,-2.2040e+00
20,3,-5.0622e-01
20,4,-7.1794e-01
20,5,-6.6263e-01
20,6,-2.2913e-01
20,7,-3.1683e-01
20,8,4.1202e-01
20,9,7.3976e-01
20,10,-2.0799e+00
20,11,-1.5628e+00
20,12,-3.1683e-01
20,13,2.5561e-01
20,14,4.9972e-01
20,15,1.2939e+00
20,16,6.8912e-01
20,17,5.8335e-01
20,18,-2.2913e-01
20,19,5.2803e-01
