n1,n2,weight
13,8,-5.2213e-01
13,9,-2.8166e+00
13,10,3.2034e-01
13,11,-1.3079e+00
13,12,-1.8938e+00
13,14,-1.3284e-01
13,15,-1.9169e+00
13,16,-3.7082e-01
13,17,-8.1899e-02
13,18,-1.0624e+00
13,19,8.7116e-03
13,20,-5.5149e-01
14,1,-1.9286e+00
14,2,-2.6299e+00
14,3,-6.2380e-01
14,4,5.0232e-01
14,5,-3.4315e-01
14,6,-1.8565e+00
14,7,-1.7279e+00
14,8,-3.3973e-01
14,9,-4.2652e-01
14,10,-1.5605e+00
14,11,-9.7979e-01
14,12,-1.4916e-01
14,13,1.7221e+00
14,15,-5.4783e-01
14,16,1.4462e+00
14,17,-1.9888e-01
14,18,8.2617e-01
14,19,6.2373e-01
14,20,-7.9039e-01
15,1,-1.3391e+00
15,2,-1.1170e+00
15,3,-6.0193e-01
15,4,-1.8198e+00
15,5,-1.6009e+00
15,6,-9.0881e-01
15,7,-1.3397e+00
15,8,-3.0333e-01
15,9,-5.9255e-01
15,10,-1.5203e+00
15,11,2.7968e-01
15,12,-1.4306e+00
15,13,5.8321e-01
15,14,-4.5443e-01
15,16,7.6585e-01
15,17,-4.4477e-01
15,18,-3.1736e-01
15,19,1.4031e+00
15,20,-3.9604e-01
16,1,-1.0533e+00
16,2,-1.8426e+00
16,3,-7.7649e-01
16,4,-1.9553e+00
16,5,-1.6834e+00
16,6,1.8074e-02
16,7,-1.6253e+00
16,8,-1.6429e+00
16,9,-7.3877e-01
16,10,-1.6070e-01
16,11,4.7636e-02
16,12,-7.2689e-01
16,13,1.9625e+00
16,14,-1.4454e+00
16,15,-1.7682e+00
16,17,-2.4326e-01
16,18,-4.9762e-01
16,19,1.6815e+00
16,20,-4.6771e-01
17,1,-2.6694e+00
17,2,-2.8360e+00
17,3,-3.3835e+00
17,4,-1.6038e+00
17,5,-1.1987e+00
17,6,-1.6838e+00
17,7,-9.0931e-01
17,8,-2.6216e+00
17,9,-1.5159e+00
17,10,-1.7545e+00
17,11,-5.8934e-01
17,12,-2.2158e+00
17,13,-3.3279e-01
17,14,-1.4489e+00
17,15,1.8347e-01
17,16,-7.3110e-02
17,18,5.8829e-01
17,19,1.2658e+00
17,20,-2.0308e-01
18,1,-2.3898e+00
18,2,-1.7284e+00
18,3,-9.8598e-01
18,4,-1.0087e+00
18,5,-1.9147e+00
18,6,-2.4033e+00
18,7,6.0306e-01
18,8,-9.3061e-01
18,9,-1.0472e+00
18,10,-1.0074e+00
18,11,-4.6491e-01
18,12,2.3299e-01
18,13,-2.8871e-01
18,14,7.0426e-01
18,15,-1.3474e+00
18,16,1.1394e+00
18,17,1.6531e-01
18,19,-7.4584e-01
18,20,-9.6082e-01
19,1,-1.7036e+00
19,2,-2.3652e+00
19,3,-1.8017e+00
19,4,-1.8995e+00
19,5,-4.8842e-01
19,6,-1.7674e+00
19,7,-2.4574e+00
19,8,-2.2363e+00
19,9,-1.4633e+00
19,10,-1.5503e+00
19,11,-1.3231e+00
19,12,4.5390e-01
19,13,-5.1871e-01
19,14,-1.7153e+00
19,15,-1.4048e-01
19,16,-8.6688e-01
19,17,-2.0556e+00
19,18,-4.5031e-01
19,20,-6.5896e-02
20,1,-2.0846e+00
20,2,-2.2725e+00
20,3,-2.0747e+00
20,4,-1.6002e+00
20,5,-1.2101e+00
20,6,-1.5821e+00
20,7,-7.7720e-01
20,8,4.5964e-01
20,9,-1.2253e+00
20,10,-2.2071e+00
20,11,-1.1944e+00
20,12,-1.0640e+00
20,13,-1.0358e+00
20,14,5.2244e-01
20,15,-1.4212e+00
20,16,-1.1301e+00
20,17,2.7313e-02
20,18,-2.0766e-01
20,19,-1.4725e+00
