n1,n2,weight
6,18,2.5396e+00
6,19,2.5833e+00
6,20,2.6586e+00
7,1,-3.5841e-02
7,2,1.0695e+00
7,3,-4.2706e-01
7,4,1.0290e+00
7,5,2.7056e-01
7,6,-4.4765e-01
7,8,7.3625e-01
7,9,3.4677e+00
7,10,-7.8805e-01
7,11,2.8968e-01
7,12,9.8933e-01
7,13,3.4166e+00
7,14,2.4830e+00
7,15,2.6159e+00
7,16,3.1331e+00
7,17,-1.0882e-01
7,18,1.7308e+00
7,19,3.1510e+00
7,20,3.9899e-02
8,1,2.4865e-01
8,2,1.7372e-01
8,3,-2.1203e+00
8,4,3.2689e+00
8,5,-1.2888e+00
8,6,1.3119e+00
8,7,-1.3600e+00
8,9,-1.8880e-01
8,10,3.4812e-01
8,11,7.3071e-01
8,12,1.2318e+00
8,13,1.3278e+00
8,14,1.4871e-02
8,15,9.3079e-02
8,16,3.6458e-01
8,17,1.6231e+00
8,18,2.4501e-01
8,19,2.3980e+00
8,20,-2.9085e-01
9,1,-5.3692e-01
9,2,1.3721e+00
9,3,-2.3827e+00
9,4,-4.5300e-02
9,5,-7.0995e-01
9,6,-8.0081e-01
9,7,-7.9582e-01
9,8,-1.0176e+00
9,10,-3.9967e-02
9,11,8.8340e-01
9,12,-5.7943e-01
9,13,1.0491e+00
9,14,3.1472e-01
9,15,2.3985e+00
9,16,5.5617e-01
9,17,1.4706e+00
9,18,9.1700e-01
9,19,2.2889e+00
9,20,8.6171e-01
10,1,-9.1429e-01
10,2,-1.9555e-01
10,3,-9.7267e-01
10,4,-5.1337e-01
10,5,4.2562e-01
10,6,-4.5384e-01
10,7,-4.2366e-01
10,8,-2.8696e-01
10,9,-1.4790e-01
10,11,-1.1214e+00
10,12,-7.2450e-01
10,13,-6.3999e-01
10,14,1.6884e+00
10,15,1.0872e+00
10,16,-5.1307e-01
10,17,1.4148e+00
10,18,1.3961e+00
10,19,-5.0028e-01
10,20,1.6667e+00
11,1,-4.3935e-01
11,2,-2.9696e+00
11,3,-1.3145e+00
11,4,-3.0832e+00
11,5,-4.3299e-01
11,6,-2.5103e+00
11,7,3.2191e-01
11,8,-1.7605e+00
11,9,-2.0547e+00
11,10,-1.0300e+00
11,12,-5.4738e-01
11,13,5.1048e-01
11,14,-2.5088e-01
11,15,-9.7838e-01
11,16,7.4111e-01
11,17,-8.5812e-01
11,18,4.2633e-01
11,19,1.2669e+00
11,20,-5.8853e-01
12,1,-4.2271e-02
12,2,-1.6869e+00
12,3,-6.6007e-01
12,4,-1.3516e+00
12,5,7.9688e-02
12,6,-5.0298e-01
12,7,9.7161e-01
12,8,-2.4258e+00
12,9,3.5117e-01
12,10,1.3123e+00
12,11,-2.1287e-01
12,13,1.8079e+00
12,14,-2.8532e-02
12,15,1.0086e+00
12,16,-1.0700e-01
12,17,8.2378e-01
12,18,-1.1837e+00
12,19,-3.7722e-01
12,20,-9.6596e-01
13,1,7.2997e-01
13,2,-8.5414e-01
13,3,-8.0849e-02
13,4,-1.4022e+00
13,5,7.4858e-01
13,6,6.4212e-01
13,7,-2.2183e+00
13,8,-5.8088e-01
13,9,7.2913e-01
13,10,7.7623e-01
13,11,-5.4394e-01
13,12,-8.1150e-01
13,14,6.4778e-02
13,15,-1.0167e+00
13,16,-2.6146e-01
13,17,-2.1100e-01
13,18,-1.6554e+00
13,19,-4.0292e-01
13,20,-4.6760e-01
14,1,-2.1768e+00
14,2,-2.2061e+00
14,3,-1.5918e+00
14,4,4.8991e-01
14,5,1.4073e+00
14,6,-1.2183e+00
14,7,-1.4647e+00
14,8,-1.4692e+00
14,9,6.1422e-01
14,10,-1.2194e+00
14,11,-7.3573e-02
14,12,1.5983e+00
14,13,4.7116e-01
14,15,-9.3551e-01
14,16,1.6954e-01
14,17,-6.7924e-01
14,18,-5.8368e-01
14,19,2.0583e+00
14,20,-9.3428e-01
15,1,-8.4003e-01
15,2,7.6899e-01
15,3,-4.5868e-01
15,4,-1.0859e-01
15,5,4.4934e-01
15,6,-1.0488e-02
15,7,-1.5316e+00
15,8,3.2005e-01
15,9,-1.3576e+00
15,10,-8.1901e-01
15,11,1.5636e+00
15,12,-1.1366e+00
15,13,4.0190e-01
15,14,9.3896e-01
15,16,2.1529e-01
15,17,-1.6960e+00
15,18,4.8490e-01
15,19,4.6362e-01
15,20,5.5132e-01
16,1,-1.3363e+00
16,2,-1.4812e+00
16,3,-2.0704e+00
16,4,-1.1106e+00
16,5,1.8751e-01
16,6,4.1360e-02
16,7,-3.2207e+00
16,8,-3.4411e+00
16,9,-5.5100e-02
16,10,-5.3712e-01
16,11,2.5840e-01
16,12,-1.2794e-01
16,13,7.4571e-01
16,14,-1.2213e-01
16,15,-1.8086e+00
16,17,-2.1035e+00
16,18,-1.8722e+00
16,19,9.8254e-01
16,20,-9.4229e-01
17,1,-1.5055e+00
17,2,-6.5250e-01
17,3,-3.2243e+00
17,4,-7.5290e-01
17,5,-1.5521e-01
17,6,-4.5347e-01
17,7,-2.2124e+00
17,8,-3.3022e+00
17,9,-1.9755e+00
17,10,-3.2457e+00
17,11,3.1651e-03
17,12,-2.0053e+00
17,13,3.2689e-01
17,14,-5.7689e-01
17,15,1.2680e+00
17,16,1.5757e+00
17,18,1.6420e-01
17,19,4.6613e-01
17,20,-2.1057e+00
18,1,-3.8922e+00
18,2,-1.9265e+00
18,3,-9.1142e-01
18,4,-2.2912e+00
18,5,-1.6718e+00
18,6,-3.2240e+00
18,7,-8.6186e-01
18,8,-2.6149e+00
18,9,-1.7267e+00
18,10,-3.4259e+00
18,11,-1.0402e+00
18,12,1.3980e+00
18,13,-8.9099e-01
18,14,-1.8273e-02
18,15,-1.7865e+00
18,16,-1.4965e-01
18,17,-4.9317e-01
18,19,-1.3342e+00
18,20,-5.4625e-01
19,1,-1.9529e+00
19,2,4.1962e-01
19,3,-6.0314e-01
19,4,-1.6470e+00
19,5,-1.1615e+00
19,6,-1.2844e+00
19,7,-4.0352e-01
19,8,-2.5931e+00
19,9,-1.6021e-01
19,10,-1.4968e+00
19,11,5.0098e-01
19,12,2.7297e+00
19,13,-5.0973e-01
19,14,-1.7765e+00
19,15,-1.0576e+00
19,16,-1.4000e+00
19,17,-1.5889e+00
19,18,5.2254e-01
19,20,-1.3119e+00
20,1,-8.8281e-01
20,2,-3.3734e-02
20,3,4.6838e-02
20,4,1.7700e-01
20,5,-3.8415e-01
20,6,2.4681e-02
20,7,-7.0737e-01
20,8,1.3231e+00
20,9,-4.4989e-01
20,10,-1.1183e+00
20,11,7.8830e-01
20,12,2.1454e-01
20,13,-3.5750e-01
20,14,4.9666e-01
20,15,8.2067e-02
20,16,2.5524e+00
20,17,1.0109e+00
20,18,-4.9563e-01
20,19,7.3976e-01
