n1,n2,weight
13,17,6.1058e-01
13,18,-2.0754e-01
13,19,-7.1478e-01
13,20,-1.9485e-01
14,1,-2.1902e+00
14,2,-3.1508e+00
14,3,3.9732e-01
14,4,6.0023e-01
14,5,1.0040e+00
14,6,-1.3514e+00
14,7,-7.9010e-01
14,8,-8.7914e-01
14,9,8.2011e-01
14,10,-9.9181e-01
14,11,9.6966e-01
14,12,2.0661e+00
14,13,6.3731e-01
14,15,-2.0307e-01
14,16,1.7991e-01
14,17,9.7923e-01
14,18,-1.8867e+00
14,19,3.4588e+00
14,20,5.2245e-01
15,1,-1.8675e+00
15,2,-1.1545e+00
15,3,-7.5342e-01
15,4,-2.2344e+00
15,5,3.1721e-01
15,6,-5.3375e-01
15,7,-1.8139e-01
15,8,-1.0149e+00
15,9,-1.4753e+00
15,10,-1.5220e+00
15,11,7.4585e-01
15,12,-4.2980e-01
15,13,1.9850e-01
15,14,7.5011e-02
15,16,-2.1354e-01
15,17,-1.2966e+00
15,18,-2.7086e-01
15,19,1.6212e-01
15,20,9.0493e-01
16,1,-1.4131e+00
16,2,-2.1148e+00
16,3,-8.6914e-01
16,4,-1.7277e+00
16,5,9.0244e-01
16,6,-1.4250e+00
16,7,-1.8581e+00
16,8,-2.2421e+00
16,9,9.3274e-01
16,10,-1.7546e+00
16,11,-5.1395e-01
16,12,4.7200e-01
16,13,7.7497e-01
16,14,-1.1547e+00
16,15,1.8923e-01
16,17,-8.5662e-01
16,18,-1.0868e+00
16,19,2.0861e+00
16,20,-6.9674e-01
17,1,-2.5383e+00
17,2,-5.8403e-01
17,3,-3.0170e+00
17,4,-7.8232e-01
17,5,1.4161e-01
17,6,7.0659e-01
17,7,-2.0914e+00
17,8,-2.2912e+00
17,9,-1.3626e+00
17,10,-2.8188e+00
17,11,7.1103e-02
17,12,-1.7423e+00
17,13,8.1354e-01
17,14,-7.7718e-01
17,15,2.8176e+00
17,16,2.9276e+00
17,18,9.3189e-01
17,19,1.2307e+00
17,20,-7.6211e-01
18,1,-3.4034e+00
18,2,-2.5416e+00
18,3,-2.1743e+00
18,4,-1.8466e+00
18,5,3.9991e-01
18,6,-2.0313e+00
18,7,-5.5048e-01
18,8,-2.1003e+00
18,9,-1.2559e+00
18,10,-1.9305e+00
18,11,-2.9348e-01
18,12,1.2669e+00
18,13,1.4342e-02
18,14,2.1146e+00
18,15,6.0599e-01
18,16,1.4235e+00
18,17,1.7384e+00
18,19,-4.8192e-01
18,20,1.0358e+00
19,1,-6.5234e-01
19,2,-1.2341e+00
19,3,-1.7454e-01
19,4,-1.1830e+00
19,5,-4.8350e-01
19,6,-2.1636e+00
19,7,-3.5536e-01
19,8,-2.1723e+00
19,9,6.8064e-01
19,10,-1.7432e+00
19,11,-3.0635e-01
19,12,1.7008e+00
19,13,-1.6594e+00
19,14,-5.9793e-01
19,15,-7.1781e-01
19,16,4.9256e-01
19,17,-5.3628e-02
19,18,-2.2026e+00
19,20,3.8074e-01
20,1,-7.0435e-01
20,2,-8.3842e-01
20,3,-2.4657e-01
20,4,1.7753e-01
20,5,1.2274e+00
20,6,-4.9060e-01
20,7,-1.3553e+00
20,8,-1.1381e+00
20,9,2.6501e-01
20,10,-1.3208e+00
20,11,-1.6949e+00
20,12,3.7853e-01
20,13,-7.9807e-01
20,14,4.7193e-01
20,15,6.4470e-01
20,16,8.3614e-01
20,17,6.4992e-01
20,18,3.5950e-01
20,19,2.5107e+00
