n1,n2,weight
17,11,-6.1771e-01
17,12,-8.1943e-01
17,13,-2.4739e+00
17,14,7.9590e-02
17,15,1.2294e-01
17,16,5.2419e-02
17,18,-8.9621e-01
17,19,-2.0106e+00
17,20,-1.0732e+00
18,1,-1.7354e+00
18,2,-2.1615e+00
18,3,-3.2684e+00
18,4,-1.3618e+00
18,5,2.1839e-01
18,6,-3.4801e+00
18,7,-1.8906e+00
18,8,-2.6065e+00
18,9,-3.6273e+00
18,10,-1.3134e+00
18,11,-3.6072e+00
18,12,-1.9274e+00
18,13,-2.0844e+00
18,14,-1.0969e+00
18,15,-4.7435e-01
18,16,-5.5214e-01
18,17,-2.5981e+00
18,19,6.1735e-01
18,20,4.9965e-01
19,1,-1.4498e+00
19,2,1.1812e-01
19,3,-5.8029e-01
19,4,1.7294e+00
19,5,-7.5176e-01
19,6,-3.5189e-01
19,7,-2.6854e-01
19,8,3.3954e-01
19,9,-1.7285e+00
19,10,7.8736e-01
19,11,1.3051e+00
19,12,9.9418e-01
19,13,-1.0634e+00
19,14,1.8390e+00
19,15,-1.3697e-01
19,16,-2.6843e+00
19,17,-4.1761e-01
19,18,-6.5657e-01
19,20,1.5661e-01
20,1,-7.5538e-01
20,2,-1.2255e+00
20,3,-1.1401e+00
20,4,-1.3354e+00
20,5,-3.2006e-01
20,6,-2.6696e+00
20,7,-1.6802e+00
20,8,-1.7323e+00
20,9,-2.6199e+00
20,10,-1.1018e+00
20,11,-1.2372e+00
20,12,-2.4452e+00
20,13,-7.5386e-01
20,14,-1.9410e+00
20,15,-1.6733e+00
20,16,-1.1567e+00
20,17,-2.4837e+00
20,18,-1.3872e+00
20,19,-3.3574e-01
