n1,n2,weight
12,18,-1.2845e+00
12,19,-4.8246e-01
12,20,1.0120e-01
13,1,-1.1651e+00
13,2,-2.8902e+00
13,3,-5.7930e-01
13,4,7.3290e-01
13,5,-1.2583e+00
13,6,1.0159e+00
13,7,1.2055e+00
13,8,2.2037e+00
13,9,3.9481e+00
13,10,-2.3960e-01
13,11,2.8818e+00
13,12,1.0749e+00
13,14,-1.7496e+00
13,15,1.8961e+00
13,16,1.9619e+00
13,17,-8.7315e-01
13,18,1.3044e+00
13,19,1.8433e+00
13,20,1.7211e+00
14,1,3.3426e+00
14,2,-4.3680e-02
14,3,2.6752e+00
14,4,-4.4213e-01
14,5,2.2441e+00
14,6,8.4184e-01
14,7,-1.1189e+00
14,8,2.2511e+00
14,9,2.8470e+00
14,10,-7.2865e-01
14,11,3.3563e-01
14,12,-5.9600e-01
14,13,2.4587e+00
14,15,6.0949e-01
14,16,2.0831e+00
14,17,1.5346e+00
14,18,1.3590e+00
14,19,-1.9823e+00
14,20,1.7559e+00
15,1,1.9568e+00
15,2,3.2943e-01
15,3,2.8327e+00
15,4,-8.8529e-01
15,5,-1.0995e+00
15,6,3.1587e-01
15,7,6.6521e-01
15,8,6.0395e-01
15,9,3.7473e+00
15,10,-2.6041e+00
15,11,7.8842e-01
15,12,2.0623e+00
15,13,1.6963e+00
15,14,-1.7183e+00
15,16,-8.7469e-01
15,17,-1.6260e+00
15,18,-4.9677e+00
15,19,2.2080e+00
15,20,6.9106e-02
16,1,-1.8649e+00
16,2,1.3937e+00
16,3,1.6677e+00
16,4,-4.4598e-01
16,5,-2.8650e+00
16,6,-1.2103e+00
16,7,-1.8633e-01
16,8,-1.2219e+00
16,9,2.8311e+00
16,10,2.2638e+00
16,11,5.8562e-01
16,12,-3.2300e+00
16,13,-4.1362e+00
16,14,-4.7813e-01
16,15,1.0498e-01
16,17,5.1186e-01
16,18,-2.0827e+00
16,19,7.2524e-01
16,20,-1.0959e+00
17,1,1.4306e+00
17,2,2.8662e+00
17,3,-1.4428e+00
17,4,-5.1672e-01
17,5,3.0517e+00
17,6,1.5052e+00
17,7,-1.0291e+00
17,8,1.8540e+00
17,9,3.8891e+00
17,10,3.8231e-01
17,11,3.8732e-01
17,12,1.2811e+00
17,13,1.6553e+00
17,14,5.1717e-01
17,15,1.5046e+00
17,16,8.7094e-01
17,18,3.0900e-01
17,19,8.4956e-02
17,20,-6.6627e-01
18,1,-1.9614e+00
18,2,-2.2262e+00
18,3,-2.4488e-01
18,4,-3.1687e+00
18,5,-1.1942e+00
18,6,-4.0037e-01
18,7,-3.6117e-01
18,8,-9.5269e-01
18,9,8.4125e-01
18,10,-2.2510e+00
18,11,8.0648e-01
18,12,-2.4566e+00
18,13,-1.8050e+00
18,14,-2.4527e-02
18,15,3.2159e+00
18,16,-1.4088e-01
18,17,-2.8866e-01
18,19,3.0328e-01
18,20,1.6949e+00
19,1,4.4616e+00
19,2,-8.5682e-01
19,3,1.9093e+00
19,4,5.2898e-01
19,5,1.5627e+00
19,6,-1.2130e-01
19,7,1.9858e+00
19,8,-6.7563e-01
19,9,2.5954e+00
19,10,1.8085e+00
19,11,3.7911e+00
19,12,2.1868e+00
19,13,-2.2499e+00
19,14,1.4659e+00
19,15,-6.8569e-01
19,16,2.3427e+00
19,17,1.8087e+00
19,18,1.2354e+00
19,20,4.5536e-01
20,1,1.4712e+00
20,2,1.2230e+00
20,3,-8.7709e-02
20,4,-2.9047e+00
20,5,4.9121e-01
20,6,-1.3252e+00
20,7,4.0766e-01
20,8,3.4538e+00
20,9,1.9615e+00
20,10,1.4935e+00
20,11,3.3873e+00
20,12,7.9340e-01
20,13,8.0626e-01
20,14,4.2405e-01
20,15,-1.1713e+00
20,16,2.2729e+00
20,17,3.1156e+00
20,18,1.5911e+00
20,19,-3.0614e-01
