n1,n2,weight
8,14,1.5249e-01
8,15,2.6654e+00
8,16,1.0992e+00
8,17,1.0985e+00
8,18,2.1369e+00
9,1,5.4027e+00
9,2,-2.9694e+00
9,3,-2.2169e+00
9,4,-8.5072e-01
9,5,2.6096e+00
9,6,3.4320e-01
9,7,-1.1618e+00
9,8,-1.1636e+00
9,10,2.0202e+00
9,11,-1.2460e+00
9,12,1.8045e+00
9,13,1.9698e+00
9,14,2.3812e+00
9,15,-1.2556e+00
9,16,9.2196e-01
9,17,1.2796e+00
9,18,-1.0774e+00
10,1,1.5401e+00
10,2,2.2281e+00
10,3,1.8891e+00
10,4,9.2620e-01
10,5,2.2923e+00
10,6,4.6157e+00
10,7,8.6766e-01
10,8,1.0193e+00
10,9,-2.2125e+00
10,11,2.5184e-01
10,12,3.3401e+00
10,13,6.5134e-01
10,14,2.1230e+00
10,15,3.6087e+00
10,16,3.3790e+00
10,17,1.5162e+00
10,18,-1.2820e+00
11,1,1.6573e+00
11,2,-9.2204e-01
11,3,1.9038e+00
11,4,3.8741e-01
11,5,1.4608e+00
11,6,1.1249e+00
11,7,-1.5273e-02
11,8,-1.0783e+00
11,9,-9.5119e-01
11,10,-2.2475e+00
11,12,-3.2022e+00
11,13,-2.1773e+00
11,14,-4.4421e-02
11,15,-1.1329e+00
11,16,2.2020e+00
11,17,9.4178e-02
11,18,-3.4614e-01
12,1,4.6911e+00
12,2,1.2943e+00
12,3,2.2138e+00
12,4,1.4389e+00
12,5,2.5331e+00
12,6,1.3761e+00
12,7,-7.9429e-01
12,8,1.1152e+00
12,9,-3.7019e+00
12,10,6.7731e-01
12,11,2.6414e+00
12,13,9.7189e-01
12,14,4.1748e-01
12,15,2.1058e+00
12,16,-3.1629e+00
12,17,-1.0209e+00
12,18,1.7044e+00
13,1,3.9019e+00
13,2,4.1383e+00
13,3,5.0311e-01
13,4,2.5764e+00
13,5,1.8962e+00
13,6,2.0333e+00
13,7,-7.1200e-01
13,8,3.8895e+00
13,9,-7.2985e-01
13,10,6.8639e-01
13,11,2.8993e+00
13,12,8.7577e-01
13,14,3.3180e+00
13,15,3.7625e+00
13,16,-1.0738e+00
13,17,2.8561e+00
13,18,4.6082e-01
14,1,6.1286e+00
14,2,5.4708e+00
14,3,4.0934e+00
14,4,4.0606e+00
14,5,4.7280e+00
14,6,2.4783e+00
14,7,1.0166e+00
14,8,4.3312e+00
14,9,-2.4192e+00
14,10,1.9819e+00
14,11,1.9713e+00
14,12,4.3975e+00
14,13,-4.6420e-01
14,15,1.7996e+00
14,16,-3.2271e-01
14,17,9.5222e-01
14,18,-3.5504e-01
15,1,2.6970e+00
15,2,1.8325e+00
15,3,2.1944e+00
15,4,6.2810e-01
15,5,3.1324e+00
15,6,2.8318e+00
15,7,-6.5112e-01
15,8,3.1996e+00
15,9,-1.7169e+00
15,10,1.2387e+00
15,11,5.1679e-01
15,12,-2.3844e+00
15,13,4.3193e+00
15,14,1.7275e+00
15,16,1.0859e+00
15,17,3.5851e+00
15,18,-8.0839e-01
16,1,4.7892e+00
16,2,3.5888e+00
16,3,2.5390e+00
16,4,9.4908e-01
16,5,2.9270e+00
16,6,2.9149e+00
16,7,-1.2417e+00
16,8,6.8611e-01
16,9,1.3500e+00
16,10,5.6874e-01
16,11,-1.8423e+00
16,12,8.1121e-01
16,13,1.3537e+00
16,14,3.2659e+00
16,15,2.5738e+00
16,17,1.3974e+00
16,18,-1.8661e+00
17,1,3.1821e+00
17,2,-5.5222e-01
17,3,-6.7241e-01
17,4,-2.2053e+00
17,5,1.5617e+00
17,6,1.8432e+00
17,7,-1.8383e+00
17,8,-7.9545e-01
17,9,1.3067e+00
17,10,-1.0170e-01
17,11,1.7167e+00
17,12,1.6501e+00
17,13,-1.6962e+00
17,14,1.4337e+00
17,15,1.3910e+00
17,16,1.1641e+00
17,18,6.0982e-01
18,1,3.4287e+00
18,2,2.0491e+00
18,3,1.0394e+00
18,4,1.2395e+00
18,5,3.0542e+00
18,6,8.8457e-01
18,7,-3.4559e+00
18,8,1.9776e+00
18,9,-7.5919e-01
18,10,-1.4068e+00
18,11,-2.6805e-01
18,12,-2.7287e+00
18,13,4.1810e+00
18,14,2.4128e+00
18,15,-1.8229e+00
18,16,-5.1087e-01
18,17,-1.4715e+00
