n1,n2,weight
6,14,6.7007e-01
6,15,-1.8951e+00
6,16,1.0263e+00
6,17,1.1220e+00
6,18,-1.6660e+00
6,19,1.6247e+00
6,20,-8.3347e-01
7,1,-8.9650e-01
7,2,4.4865e-01
7,3,-1.5653e+00
7,4,2.1305e+00
7,5,9.7637e-01
7,6,5.4549e-01
7,8,6.9817e-01
7,9,-8.3417e-01
7,10,-7.1626e-01
7,11,-1.0675e+00
7,12,1.9153e+00
7,13,-1.5378e+00
7,14,3.8502e-01
7,15,-1.1946e+00
7,16,6.3966e-02
7,17,1.6314e+00
7,18,2.8188e-01
7,19,6.0115e-01
7,20,-5.2144e-01
8,1,4.7825e-01
8,2,1.2929e+00
8,3,-1.0118e+00
8,4,1.5868e-01
8,5,-2.2263e-01
8,6,5.5628e-02
8,7,1.4840e-01
8,9,-5.6262e-01
8,10,-2.3651e-01
8,11,-4.4434e-01
8,12,-1.2098e+00
8,13,-3.0822e+00
8,14,2.0020e+00
8,15,1.4189e+00
8,16,1.1669e+00
8,17,-3.1205e+00
8,18,9.1761e-01
8,19,7.3420e-01
8,20,-2.5448e-01
9,1,6.0687e-01
9,2,1.9694e+00
9,3,1.4411e-01
9,4,-1.4222e+00
9,5,6.0045e-01
9,6,1.8078e+00
9,7,-2.2132e+00
9,8,-2.6976e-01
9,10,-8.9252e-01
9,11,-6.7573e-01
9,12,-9.8886e-01
9,13,1.0330e+00
9,14,1.2903e+00
9,15,-1.1462e+00
9,16,5.9858e-01
9,17,-5.7748e-01
9,18,2.5069e+00
9,19,-1.0351e+00
9,20,1.0550e-01
10,1,1.6461e-01
10,2,-1.4827e+00
10,3,-7.1119e-01
10,4,-8.9584e-01
10,5,-4.2985e-02
10,6,-1.3393e+00
10,7,-7.3666e-01
10,8,4.4991e-01
10,9,-7.8032e-01
10,11,-1.5698e+00
10,12,3.6114e-01
10,13,-3.9962e-01
10,14,6.5175e-01
10,15,-2.0675e+00
10,16,-7.6952e-02
10,17,1.5925e+00
10,18,-2.3497e-01
10,19,-7.4857e-02
10,20,-3.5045e-01
11,1,5.6285e-01
11,2,-8.0877e-01
11,3,-2.0559e+00
11,4,-1.1077e+00
11,5,-6.0989e-01
11,6,3.1400e-01
11,7,-2.9620e-01
11,8,-6.6892e-01
11,9,1.6993e+00
11,10,2.9411e-01
11,12,-1.8903e+00
11,13,-3.1631e-02
11,14,1.2071e+00
11,15,-3.9684e-01
11,16,-3.8823e-01
11,17,-6.6711e-01
11,18,-3.4607e-01
11,19,-2.1564e-01
11,20,-4.2295e-01
12,1,-2.5678e-01
12,2,-8.5149e-01
12,3,-6.9646e-01
12,4,3.8035e-01
12,5,9.1004e-01
12,6,1.8798e+00
12,7,-1.9911e+00
12,8,1.3404e+00
12,9,1.1035e+00
12,10,1.8322e+00
12,11,-1.9894e-01
12,13,1.3768e+00
12,14,-1.0793e-01
12,15,2.1031e-01
12,16,2.4540e+00
12,17,1.8697e+00
12,18,1.4507e+00
12,19,2.1954e+00
12,20,1.9043e+00
13,1,1.4433e+00
13,2,2.9230e-01
13,3,-1.7640e-01
13,4,4.5002e-01
13,5,1.0934e+00
13,6,-1.1488e+00
13,7,-1.3171e+00
13,8,3.3623e-01
13,9,-2.1296e-02
13,10,-1.2315e+00
13,11,1.5986e-01
13,12,-8.4722e-01
13,14,1.3980e+00
13,15,1.0472e+00
13,16,1.3558e-01
13,17,4.0287e+00
13,18,9.9970e-01
13,19,9.8625e-01
13,20,2.1178e+00
14,1,-1.1674e+00
14,2,2.6271e+00
14,3,7.8327e-01
14,4,6.1142e-01
14,5,3.9220e-01
14,6,-1.4745e+00
14,7,-8.9183e-01
14,8,-5.7788e-01
14,9,-3.0415e-01
14,10,1.1464e+00
14,11,-1.2012e+00
14,12,1.0432e-01
14,13,-6.5435e-01
14,15,1.0151e+00
14,16,2.7461e+00
14,17,-8.2018e-01
14,18,-2.5043e-01
14,19,1.4859e+00
14,20,2.8435e+00
15,1,2.0814e-01
15,2,-1.0109e+00
15,3,-2.5298e+00
15,4,-1.8920e-01
15,5,2.5053e-01
15,6,1.0940e+00
15,7,7.8222e-01
15,8,-3.5702e-01
15,9,2.1229e-01
15,10,1.2650e+00
15,11,-3.1765e+00
15,12,1.9605e+00
15,13,-2.5680e+00
15,14,-5.4460e-01
15,16,3.3859e-01
15,17,-1.2318e+00
15,18,-2.1001e-01
15,19,-4.8356e-01
15,20,-2.1183e+00
16,1,-9.9866e-01
16,2,-5.7972e-01
16,3,3.5249e-01
16,4,7.4647e-01
16,5,4.1226e-01
16,6,8.9090e-01
16,7,-2.8094e-01
16,8,-8.9383e-01
16,9,-1.4528e+00
16,10,1.0257e+00
16,11,2.8071e-01
16,12,-1.1682e+00
16,13,-7.6624e-01
16,14,1.1663e+00
16,15,-7.8752e-01
16,17,3.4330e-01
16,18,-6.8841e-01
16,19,9.5601e-01
16,20,1.9534e+00
17,1,2.0432e-01
17,2,8.9377e-01
17,3,-4.2049e-01
17,4,2.1012e+00
17,5,1.0511e+00
17,6,-3.5264e-01
17,7,-6.1677e-01
17,8,2.0745e-01
17,9,2.8647e-02
17,10,4.0950e-01
17,11,-1.1326e-01
17,12,1.2328e+00
17,13,-3.8734e-01
17,14,1.7171e+00
17,15,8.7541e-01
17,16,8.1627e-01
17,18,-2.1190e+00
17,19,-2.0133e-01
17,20,1.3310e+00
18,1,1.9665e+00
18,2,2.6478e+00
18,3,1.8715e+00
18,4,2.0637e+00
18,5,1.6786e+00
18,6,1.4367e+00
18,7,1.8190e+00
18,8,1.6064e+00
18,9,-1.2164e+00
18,10,3.2523e-01
18,11,-6.3481e-01
18,12,-1.2897e+00
18,13,6.3373e-01
18,14,1.6711e+00
18,15,1.6904e+00
18,16,6.2859e-02
18,17,1.8894e+00
18,19,1.1842e-01
18,20,-1.7432e+00
19,1,1.2149e-02
19,2,3.1941e-01
19,3,4.5454e-01
19,4,1.0653e+00
19,5,-5.9032e-02
19,6,2.0027e-01
19,7,8.5542e-01
19,8,1.2606e+00
19,9,-6.5314e-01
19,10,-8.0193e-01
19,11,1.0549e+00
19,12,-1.3161e+00
19,13,5.0614e-01
19,14,-1.2778e-01
19,15,1.4043e+00
19,16,1.2619e-01
19,17,1.5559e-01
19,18,1.4492e+00
19,20,-5.5861e-01
20,1,6.0808e-01
20,2,1.8252e+00
20,3,9.7847e-01
20,4,1.2028e+00
20,5,8.3337e-01
20,6,-6.6707e-01
20,7,5.8327e-03
20,8,-2.4289e+00
20,9,-2.4155e-01
20,10,2.3786e+00
20,11,4.5392e-01
20,12,4.3882e-01
20,13,-1.7442e+00
20,14,1.8201e+00
20,15,-1.4271e+00
20,16,-1.2191e+00
20,17,-6.6716e-01
20,18,4.7541e-01
20,19,-2.0528e-01
