n1,n2,weight
12,18,-4.3027e+00
12,19,3.8116e-01
12,20,-4.3867e-01
13,1,-3.8343e+00
13,2,-4.8907e+00
13,3,-3.6322e+00
13,4,-2.3273e+00
13,5,-3.2153e+00
13,6,-1.2804e+00
13,7,-1.2804e+00
13,8,-2.8637e+00
13,9,-5.0487e+00
13,10,2.5947e+00
13,11,-4.4203e+00
13,12,-2.8940e+00
13,14,2.8693e+00
13,15,-1.7448e+00
13,16,-5.1995e+00
13,17,-4.0052e+00
13,18,-1.6911e+00
13,19,-2.5698e-01
13,20,-2.2269e+00
14,1,-1.2815e+00
14,2,-2.6193e+00
14,3,-2.3279e+00
14,4,-2.4420e+00
14,5,-4.3376e+00
14,6,-1.1918e+00
14,7,-9.2796e-01
14,8,-4.1583e+00
14,9,1.4139e+00
14,10,1.0399e+00
14,11,-2.7813e-01
14,12,-2.8350e+00
14,13,-3.3817e+00
14,15,-3.8953e+00
14,16,-1.2139e+00
14,17,-1.9859e+00
14,18,1.8865e+00
14,19,2.0883e+00
14,20,3.2458e+00
15,1,-1.0429e-01
15,2,4.2111e+00
15,3,1.3320e+00
15,4,1.3465e+00
15,5,2.7905e+00
15,6,-8.2101e-01
15,7,1.6056e+00
15,8,1.9612e+00
15,9,2.1855e+00
15,10,1.8464e+00
15,11,2.0964e+00
15,12,1.9756e+00
15,13,5.8318e+00
15,14,3.6958e+00
15,16,4.6968e-01
15,17,1.6327e+00
15,18,1.5715e+00
15,19,6.7673e+00
15,20,1.8093e+00
16,1,-2.9748e+00
16,2,2.7133e-01
16,3,-4.0218e+00
16,4,-3.4192e+00
16,5,3.1045e-01
16,6,-2.3518e+00
16,7,-3.0139e+00
16,8,-1.2898e+00
16,9,4.3372e+00
16,10,3.9257e-01
16,11,-6.8057e-01
16,12,9.6570e-01
16,13,2.1843e+00
16,14,1.1989e+00
16,15,-2.7913e+00
16,17,1.2599e+00
16,18,-2.8296e+00
16,19,-1.2608e+00
16,20,-2.9656e+00
17,1,-4.3216e+00
17,2,-2.1175e+00
17,3,-1.8748e+00
17,4,-6.0806e+00
17,5,-1.3777e+00
17,6,-2.6691e+00
17,7,-2.1342e+00
17,8,-2.0382e+00
17,9,1.0798e+00
17,10,7.5172e-01
17,11,1.4301e+00
17,12,-1.6370e+00
17,13,-9.0493e-01
17,14,-2.0257e+00
17,15,-3.6879e+00
17,16,-3.0741e+00
17,18,3.5258e-01
17,19,-3.1387e-01
17,20,-3.0921e-01
18,1,-7.3733e+00
18,2,-4.0180e+00
18,3,-7.0384e-01
18,4,-4.8641e+00
18,5,-3.9522e+00
18,6,-2.2979e+00
18,7,-3.3187e+00
18,8,-4.5014e+00
18,9,4.3419e-01
18,10,-5.4651e+00
18,11,-1.5648e+00
18,12,-5.9912e-01
18,13,-2.5260e+00
18,14,-1.9243e+00
18,15,-4.6943e+00
18,16,-1.0600e+00
18,17,-5.8547e+00
18,19,1.8038e+00
18,20,2.3218e+00
19,1,-2.1396e+00
19,2,-1.9290e+00
19,3,8.3050e-01
19,4,-1.5686e+00
19,5,-3.1820e+00
19,6,3.2839e+00
19,7,-4.5150e+00
19,8,-3.4042e-01
19,9,3.3234e+00
19,10,8.5497e-01
19,11,1.0379e+00
19,12,1.2555e+00
19,13,-3.3815e+00
19,14,-1.4841e+00
19,15,-2.9371e+00
19,16,-8.9303e-01
19,17,-2.5669e+00
19,18,-5.2605e-01
19,20,-2.3980e+00
20,1,-1.9433e+00
20,2,-1.5322e+00
20,3,3.0224e+00
20,4,-4.0133e+00
20,5,-3.5699e+00
20,6,-1.4414e-01
20,7,-6.1628e+00
20,8,1.1594e+00
20,9,1.6656e+00
20,10,4.7310e-01
20,11,9.9882e-01
20,12,3.1012e-01
20,13,-1.3777e-01
20,14,-2.4030e+00
20,15,-3.8240e+00
20,16,-1.5561e+00
20,17,1.5855e+00
20,18,-4.2458e+00
20,19,8.2372e-01
