n1,n2,weight
7,9,-6.6247e-01
7,10,-1.9758e+00
7,11,-1.6528e+00
7,12,-8.5164e-01
7,13,-9.6151e-01
7,14,1.0874e+00
7,15,-1.0490e+00
7,16,-6.8662e-01
7,17,-6.7942e-01
7,18,-5.6390e-01
7,19,-2.4982e-01
7,20,-1.1159e+00
8,1,-1.0874e+00
8,2,2.0575e-01
8,3,9.4702e-01
8,4,6.9432e-02
8,5,-1.1148e+00
8,6,-8.0149e-01
8,7,-7.5550e-01
8,9,-1.1949e+00
8,10,3.6821e-01
8,11,-1.8128e+00
8,12,-3.0222e+00
8,13,-3.4344e+00
8,14,-1.4554e-01
8,15,3.2218e+00
8,16,-5.1162e+00
8,17,-6.4729e-01
8,18,-2.6968e+00
8,19,-7.2443e-02
8,20,-1.0681e+00
9,1,-7.1539e-01
9,2,-1.3394e+00
9,3,-1.1717e+00
9,4,-1.5499e+00
9,5,-1.4582e-01
9,6,2.2009e-01
9,7,9.3047e-01
9,8,9.4582e-01
9,10,-1.5351e+00
9,11,-1.5727e+00
9,12,1.5490e+00
9,13,2.7456e-01
9,14,-2.4953e-01
9,15,-2.2694e+00
9,16,-8.9347e-01
9,17,4.0008e-01
9,18,1.4888e-01
9,19,-1.5796e+00
9,20,2.1306e-01
10,1,-4.0133e-01
10,2,-2.8169e+00
10,3,-1.5418e+00
10,4,1.2495e+00
10,5,1.1671e+00
10,6,1.3946e+00
10,7,-2.8869e-02
10,8,1.0733e+00
10,9,-6.9411e-01
10,11,3.4623e-01
10,12,-2.6914e+00
10,13,-4.6451e-01
10,14,-1.4161e+00
10,15,-1.5819e+00
10,16,-2.1049e+00
10,17,1.5016e+00
10,18,-1.0084e+00
10,19,-7.7411e-01
10,20,9.8829e-01
11,1,4.1764e-01
11,2,6.4411e-01
11,3,-1.7054e+00
11,4,-8.3057e-01
11,5,-1.3110e+00
11,6,-1.4123e+00
11,7,-1.7104e+00
11,8,-1.4673e+00
11,9,9.8988e-01
11,10,9.5789e-01
11,12,6.5937e-01
11,13,3.0816e-03
11,14,-6.1069e-01
11,15,1.8955e+00
11,16,-1.6724e+00
11,17,3.8081e-01
11,18,-1.6411e+00
11,19,-1.5461e+00
11,20,-8.4673e-01
12,1,-4.5782e-01
12,2,2.1918e+00
12,3,-5.0015e-02
12,4,-2.9997e-01
12,5,1.0250e+00
12,6,1.4118e-01
12,7,-1.8458e+00
12,8,1.5216e-02
12,9,-1.1703e+00
12,10,1.6124e+00
12,11,1.8174e+00
12,13,1.6514e+00
12,14,5.6808e-03
12,15,-1.2251e+00
12,16,1.4362e+00
12,17,-1.9959e+00
12,18,5.9510e-01
12,19,-9.7938e-02
12,20,-2.1337e-01
13,1,-1.8613e+00
13,2,-5.0545e-01
13,3,-2.9523e-01
13,4,-1.2101e+00
13,5,-1.4073e+00
13,6,-8.0345e-03
13,7,-6.7894e-01
13,8,1.4131e+00
13,9,-6.9577e-01
13,10,-7.6455e-01
13,11,-2.0741e+00
13,12,1.4384e-01
13,14,-1.9287e-01
13,15,2.8553e-01
13,16,-8.8817e-01
13,17,2.9215e-01
13,18,-9.9118e-01
13,19,-1.1103e+00
13,20,-9.4118e-01
14,1,-1.9983e+00
14,2,-2.4250e+00
14,3,-1.4037e+00
14,4,2.7214e-01
14,5,-8.2806e-01
14,6,-1.5924e+00
14,7,4.3509e-01
14,8,-1.5595e+00
14,9,-1.2728e+00
14,10,6.9034e-01
14,11,-1.4674e-01
14,12,-1.2200e+00
14,13,9.3089e-01
14,15,-1.1630e+00
14,16,-4.1793e-01
14,17,-2.2208e-01
14,18,-2.0575e+00
14,19,-1.0856e+00
14,20,-1.1122e+00
15,1,-1.1261e+00
15,2,-2.8566e+00
15,3,1.2371e-01
15,4,-7.6763e-01
15,5,2.1531e-01
15,6,-3.0273e+00
15,7,-4.9003e-01
15,8,-2.2086e+00
15,9,1.0159e+00
15,10,-1.7625e+00
15,11,1.3022e+00
15,12,1.7087e+00
15,13,-3.0178e-01
15,14,4.7469e-01
15,16,-8.7777e-01
15,17,8.7674e-01
15,18,1.0032e+00
15,19,-3.0286e+00
15,20,-1.4896e+00
16,1,-1.1788e+00
16,2,-1.2376e+00
16,3,-9.5094e-01
16,4,-4.2525e-01
16,5,-2.9157e+00
16,6,-6.6271e-01
16,7,2.5722e-01
16,8,2.7253e-01
16,9,-2.2543e+00
16,10,1.0133e+00
16,11,4.7252e-01
16,12,5.5540e-01
16,13,-4.8753e-01
16,14,1.2641e+00
16,15,-2.2641e-01
16,17,4.7647e-01
16,18,8.2609e-01
16,19,7.4730e-01
16,20,1.9291e+00
17,1,-7.9187e-01
17,2,1.2128e+00
17,3,-1.2791e+00
17,4,-9.6122e-01
17,5,-2.0783e+00
17,6,-1.1228e+00
17,7,-2.3826e-01
17,8,7.6092e-01
17,9,-8.7118e-01
17,10,-1.6683e+00
17,11,-2.8751e+00
17,12,-7.4350e-01
17,13,-7.2421e-01
17,14,2.1799e+00
17,15,-1.0716e+00
17,16,-4.5602e-01
17,18,-2.1792e+00
17,19,-1.4321e+00
17,20,-9.7814e-01
18,1,-9.1258e-01
18,2,2.7061e-01
18,3,-1.7825e+00
18,4,-7.3810e-01
18,5,-3.6291e-01
18,6,-7.7444e-01
18,7,4.0386e-03
18,8,-5.1872e-01
18,9,-6.7538e-01
18,10,-8.4259e-01
18,11,7.2295e-01
18,12,-2.5392e+00
18,13,-3.1689e-01
18,14,-1.8769e+00
18,15,-8.1612e-01
18,16,-1.2843e+00
18,17,5.1818e-01
18,19,1.5126e+00
18,20,-5.3952e+00
19,1,-1.7535e+00
19,2,6.0138e-01
19,3,-1.3863e+00
19,4,-7.9319e-01
19,5,-9.9876e-01
19,6,-3.3457e+00
19,7,-3.8791e-01
19,8,-4.9744e-01
19,9,-2.0417e+00
19,10,-2.2887e+00
19,11,-1.8461e+00
19,12,-1.8019e+00
19,13,-9.4319e-01
19,14,1.1289e+00
19,15,-3.2823e-01
19,16,-2.6290e+00
19,17,-7.2293e-01
19,18,-4.4836e-01
19,20,-1.1803e+00
20,1,-1.2031e+00
20,2,-4.4714e-01
20,3,2.6916e-01
20,4,-1.5173e+00
20,5,7.1147e-01
20,6,-1.2397e-01
20,7,8.2437e-01
20,8,2.2691e+00
20,9,-7.7908e-01
20,10,-4.0113e-01
20,11,-3.1454e+00
20,12,-6.8061e-01
20,13,-2.6827e+00
20,14,-1.9676e+00
20,15,1.6246e+00
20,16,-7.5689e-01
20,17,3.3297e-01
20,18,-2.3254e+00
20,19,-2.8707e+00
