n1,n2,weight
17,3,2.2340e-01
17,4,5.8603e-01
17,5,-1.3077e+00
17,6,-1.4488e+00
17,7,-1.7551e+00
17,8,-6.5485e-01
17,9,-2.8033e+00
17,10,-3.9320e-01
17,11,-1.9651e+00
17,12,-1.9308e+00
17,13,-1.8713e+00
17,14,-2.1390e+00
17,15,-2.1904e+00
17,16,-1.1475e+00
17,18,-1.1467e+00
17,19,-2.1210e+00
17,20,5.6440e-01
18,1,4.6958e-01
18,2,-2.9666e-01
18,3,-8.0236e-01
18,4,-5.7261e-01
18,5,4.2467e-02
18,6,-4.0863e-01
18,7,-1.0724e+00
18,8,-1.1511e+00
18,9,-2.0894e+00
18,10,1.5869e+00
18,11,-1.4064e+00
18,12,2.2601e+00
18,13,2.2820e-01
18,14,-5.7611e-01
18,15,-1.1537e+00
18,16,-1.2970e+00
18,17,-1.1423e+00
18,19,-5.5686e-01
18,20,-5.1312e-01
19,1,-1.5202e+00
19,2,5.4965e-01
19,3,4.8996e-01
19,4,-6.4846e-01
19,5,2.9739e-01
19,6,5.6884e-01
19,7,-1.0934e+00
19,8,1.3628e+00
19,9,-1.1379e+00
19,10,6.8664e-01
19,11,5.0548e-01
19,12,-4.4242e-01
19,13,-4.4096e-01
19,14,2.2024e+00
19,15,-1.2763e+00
19,16,-1.4267e+00
19,17,1.2341e+00
19,18,5.3967e-01
19,20,1.3243e+00
20,1,-1.9906e+00
20,2,1.2853e-01
20,3,-1.4919e+00
20,4,-1.1162e+00
20,5,-1.6541e+00
20,6,-1.4041e+00
20,7,-6.0090e-01
20,8,-1.4868e+00
20,9,-1.4815e+00
20,10,-5.1557e-01
20,11,-1.6175e+00
20,12,-9.9269e-01
20,13,-1.1290e+00
20,14,3.2871e-03
20,15,1.0420e+00
20,16,-1.8759e+00
20,17,-7.8052e-01
20,18,-1.8142e+00
20,19,-1.0860e+00
