l i j f[l] s[l] h[l]
47 2 11 -3.6077 0.07428395 5.551115123125783e-17
48 3 11 -3.8255 -1.3567245500000003 1.1102230246251565e-16
49 4 11 -2.984 -2.3385095000000002 2.220446049250313e-16
50 5 11 -3.1867 -0.16878799999999994 2.7755575615628914e-17
51 6 11 -3.0793 -1.00452345 1.1102230246251565e-16
52 7 11 -0.84241 3.702341950000001 -1.1102230246251565e-15
53 8 11 0.71554 -0.10259655000000019 -2.220446049250313e-16
54 9 11 -4.793 0.283028 -4.440892098500626e-16
55 10 11 -5.0216 0.32105144999999996 -4.440892098500626e-16
56 1 12 1.5503 -0.7615615000000002 2.7755575615628914e-16
57 2 12 0.87015 0.07428395 5.551115123125783e-17
58 3 12 0.12775 -1.3567245500000003 1.1102230246251565e-16
59 4 12 2.7604 -2.3385095000000002 2.220446049250313e-16
60 5 12 -0.57318 -0.16878799999999994 2.7755575615628914e-17
61 6 12 -0.1723 -1.00452345 1.1102230246251565e-16
62 7 12 2.8629 3.702341950000001 -1.1102230246251565e-15
63 8 12 -2.5681 -0.10259655000000019 -2.220446049250313e-16
64 9 12 -2.168 0.283028 -4.440892098500626e-16
65 10 12 2.0585 0.32105144999999996 -4.440892098500626e-16
66 11 12 -1.3616 0.1103575 -1.1102230246251565e-16
67 1 13 3.1219 -0.7615615000000002 2.7755575615628914e-16
68 2 13 0.24326 0.07428395 5.551115123125783e-17
69 3 13 1.5926 -1.3567245500000003 1.1102230246251565e-16
70 4 13 -0.138 -2.3385095000000002 2.220446049250313e-16
71 5 13 -3.7186 -0.16878799999999994 2.7755575615628914e-17
72 6 13 -1.2893 -1.00452345 1.1102230246251565e-16
73 7 13 -3.5479 3.702341950000001 -1.1102230246251565e-15
74 8 13 0.68316 -0.10259655000000019 -2.220446049250313e-16
75 9 13 -2.2078 0.283028 -4.440892098500626e-16
76 10 13 5.2185 0.32105144999999996 -4.440892098500626e-16
77 11 13 0.26269 0.1103575 -1.1102230246251565e-16
78 12 13 -0.9967 -1.368541 -3.3306690738754696e-16
79 1 14 -2.7913 -0.7615615000000002 2.7755575615628914e-16
80 2 14 1.1189 0.07428395 5.551115123125783e-17
81 3 14 -0.21019 -1.3567245500000003 1.1102230246251565e-16
82 4 14 1.1399 -2.3385095000000002 2.220446049250313e-16
83 5 14 -1.8689 -0.16878799999999994 2.7755575615628914e-17
84 6 14 1.167 -1.00452345 1.1102230246251565e-16
85 7 14 2.5797 3.702341950000001 -1.1102230246251565e-15
86 8 14 -1.1294 -0.10259655000000019 -2.220446049250313e-16
87 9 14 -0.94875 0.283028 -4.440892098500626e-16
88 10 14 -0.64109 0.32105144999999996 -4.440892098500626e-16
89 11 14 -2.1215 0.1103575 -1.1102230246251565e-16
90 12 14 -4.0173 -1.368541 -3.3306690738754696e-16
91 13 14 1.4013 -0.30152645000000006 -1.6653345369377348e-16
92 1 15 -0.22872 -0.7615615000000002 2.7755575615628914e-16
93 2 15 -0.38155 0.07428395 5.551115123125783e-17
94 3 15 -0.38401 -1.3567245500000003 1.1102230246251565e-16
95 4 15 1.2494 -2.3385095000000002 2.220446049250313e-16
96 5 15 -0.52927 -0.16878799999999994 2.7755575615628914e-17
97 6 15 -0.58092 -1.00452345 1.1102230246251565e-16
98 7 15 0.15136 3.702341950000001 -1.1102230246251565e-15
99 8 15 -0.82491 -0.10259655000000019 -2.220446049250313e-16
100 9 15 1.1287 0.283028 -4.440892098500626e-16
101 10 15 -0.32024 0.32105144999999996 -4.440892098500626e-16
102 11 15 2.0001 0.1103575 -1.1102230246251565e-16
