t i j k u[t]
577 4 17 20 0.130305
578 4 18 19 -0.05467000000000001
579 4 18 20 0.07906500000000001
580 4 19 20 -0.12183
581 5 6 7 0.05741195
582 5 6 8 0.28998650000000004
583 5 6 9 0.05331535000000001
584 5 6 10 0.045860500000000005
585 5 6 11 -0.18394000000000002
586 5 6 12 0.09672499999999999
587 5 6 13 0.17878100000000002
588 5 6 14 0.09816000000000001
589 5 6 15 0.34466
590 5 6 16 0.22125500000000003
591 5 6 17 0.1357805
592 5 6 18 0.14685999999999996
593 5 6 19 0.017239999999999988
594 5 6 20 0.03761999999999999
595 5 7 8 0.14727
596 5 7 9 -0.07183015
597 5 7 10 -0.128315
598 5 7 11 -0.0884695
599 5 7 12 0.166247
600 5 7 13 -0.05018399999999999
601 5 7 14 -0.131145
602 5 7 15 -0.07921
603 5 7 16 -0.164395
604 5 7 17 0.0794025
605 5 7 18 0.190245
606 5 7 19 -0.222045
607 5 7 20 0.07642
608 5 8 9 -0.11048515000000002
609 5 8 10 -0.3326
610 5 8 11 -0.39531
611 5 8 12 -0.1043545
612 5 8 13 -0.24699400000000002
613 5 8 14 -0.19447
614 5 8 15 -0.04340449999999999
615 5 8 16 -0.162199
616 5 8 17 -0.20812999999999998
617 5 8 18 -0.041255
618 5 8 19 -0.28489
619 5 8 20 -0.019030000000000005
620 5 9 10 -0.006584849999999997
621 5 9 11 -0.08929339500000001
622 5 9 12 0.16750515
623 5 9 13 0.03205065000000001
624 5 9 14 0.02622515
625 5 9 15 -0.07761984999999998
626 5 9 16 0.026403649999999994
627 5 9 17 0.051127650000000004
628 5 9 18 0.27751865
629 5 9 19 0.03931015
630 5 9 20 0.16145165
631 5 10 11 0.09759
632 5 10 12 0.31578999999999996
633 5 10 13 0.174261
634 5 10 14 0.062845
635 5 10 15 0.08329000000000002
636 5 10 16 0.192395
637 5 10 17 0.16165449999999998
638 5 10 18 0.288418
639 5 10 19 0.1820352
640 5 10 20 0.21853500000000003
641 5 11 12 0.2391425
642 5 11 13 -0.08839399999999999
643 5 11 14 0.10638999999999998
644 5 11 15 0.23860499999999998
645 5 11 16 0.1427465
646 5 11 17 0.19450499999999998
647 5 11 18 0.2729545
648 5 11 19 0.10819000000000001
649 5 11 20 0.221369
650 5 12 13 -0.209614
651 5 12 14 -0.04248249999999999
652 5 12 15 -0.07139999999999999
653 5 12 16 -0.153645
654 5 12 17 -0.24081500000000003
655 5 12 18 0.18209
656 5 12 19 -0.0090915
657 5 12 20 -0.083505
658 5 13 14 0.1085785
659 5 13 15 0.124919
660 5 13 16 -0.048251
661 5 13 17 0.05985900000000001
662 5 13 18 0.176547
663 5 13 19 0.007984000000000003
664 5 13 20 0.1310915
665 5 14 15 0.018512000000000008
666 5 14 16 -0.17489500000000002
667 5 14 17 -0.066775
668 5 14 18 0.078745
669 5 14 19 -0.036905
670 5 14 20 0.13767000000000001
671 5 15 16 -0.252205
672 5 15 17 0.00976499999999999
673 5 15 18 0.0739145
674 5 15 19 0.012619999999999992
675 5 15 20 -0.11192500000000001
676 5 16 17 0.11266500000000002
677 5 16 18 0.42084999999999995
678 5 16 19 -0.06381500000000001
679 5 16 20 0.17594000000000004
680 5 17 18 0.073305
681 5 17 19 -0.15588
682 5 17 20 0.11855500000000002
683 5 18 19 -0.18074
684 5 18 20 -0.09806
685 5 19 20 -0.172885
686 6 7 8 -0.08530455
687 6 7 9 -0.06773355
688 6 7 10 -0.11676355000000001
689 6 7 11 0.15288245
690 6 7 12 0.12693395000000002
691 6 7 13 -0.17155304999999998
692 6 7 14 -0.17189305
693 6 7 15 -0.36645805000000004
694 6 7 16 -0.32823805
695 6 7 17 0.0010339499999999975
696 6 7 18 0.10079695
697 6 7 19 -0.18187305
698 6 7 20 0.09621194999999999
699 6 8 9 0.126186
700 6 8 10 -0.088474
701 6 8 11 0.0786165
702 6 8 12 0.08890700000000001
703 6 8 13 -0.1357885
704 6 8 14 -0.00264350000000001
705 6 8 15 -0.09807800000000001
706 6 8 16 -0.09346750000000002
707 6 8 17 -0.05392399999999999
708 6 8 18 0.1018715
709 6 8 19 -0.012143499999999996
710 6 8 20 0.23333650000000003
711 6 9 10 0.0008700000000000041
712 6 9 11 0.147961955
713 6 9 12 0.12409550000000001
714 6 9 13 -0.09341500000000001
715 6 9 14 -0.018619500000000008
716 6 9 15 -0.3689645
717 6 9 16 -0.141536
718 6 9 17 -0.0313375
719 6 9 18 0.18397400000000003
720 6 9 19 0.07538550000000002
721 6 9 20 0.177147
722 6 10 11 0.32739050000000003
723 6 10 12 0.26492550000000004
724 6 10 13 0.0413405
725 6 10 14 0.010545499999999998
726 6 10 15 -0.21550950000000002
727 6 10 16 0.017000499999999995
728 6 10 17 0.07173449999999999
729 6 10 18 0.18741850000000002
730 6 10 19 0.21065570000000003
731 6 10 20 0.22677550000000002
732 6 11 12 -0.041522500000000004
733 6 11 13 -0.45111499999999993
734 6 11 14 -0.17571
735 6 11 15 -0.289995
736 6 11 16 -0.2624485000000001
737 6 11 17 -0.12521549999999998
738 6 11 18 -0.057845499999999994
739 6 11 19 -0.09299
740 6 11 20 -0.00019099999999999394
741 6 12 13 -0.29167
742 6 12 14 -0.043917500000000005
743 6 12 15 -0.319335
744 6 12 16 -0.27817499999999995
745 6 12 17 -0.2798705
746 6 12 18 0.13195500000000002
747 6 12 19 0.07039350000000001
748 6 12 20 -0.024399999999999988
749 6 13 14 0.18919950000000002
750 6 13 15 -0.04096
751 6 13 16 -0.090725
752 6 13 17 0.10285949999999999
753 6 13 18 0.20846800000000001
754 6 13 19 0.169525
755 6 13 20 0.2722525
756 6 14 15 -0.227988
757 6 14 16 -0.29799
758 6 14 17 -0.1043955
759 6 14 18 0.03004499999999999
760 6 14 19 0.044015000000000006
761 6 14 20 0.19821000000000005
762 6 15 16 -0.12880000000000003
763 6 15 17 0.21864450000000002
764 6 15 18 0.27171449999999997
765 6 15 19 0.34004
766 6 15 20 0.195115
767 6 16 17 0.1981395
768 6 16 18 0.4952450000000001
769 6 16 19 0.1402
770 6 16 20 0.35957500000000003
771 6 17 18 0.06222549999999999
772 6 17 19 -0.03733949999999999
773 6 17 20 0.21671550000000003
774 6 18 19 -0.05112
775 6 18 20 0.011180000000000008
776 6 19 20 -0.19326500000000002
777 7 8 9 0.108615
778 7 8 10 -0.057015
779 7 8 11 -0.1595705
780 7 8 12 -0.1233315
781 7 8 13 -0.04954000000000001
782 7 8 14 0.083945
783 7 8 15 0.18307550000000006
784 7 8 16 0.14946600000000002
785 7 8 17 -0.1402625
786 7 8 18 -0.08423
787 7 8 19 0.08442500000000003
788 7 8 20 0.051820000000000005
789 7 9 10 0.04990000000000001
790 7 9 11 -0.072654045
791 7 9 12 -0.07057200000000001
792 7 9 13 0.0104045
793 7 9 14 0.08553999999999999
794 7 9 15 -0.07023999999999997
795 7 9 16 0.11896850000000002
796 7 9 17 -0.10010499999999999
797 7 9 18 0.015443500000000006
798 7 9 19 0.189525
799 7 9 20 0.013201500000000007
800 7 10 11 0.057744500000000004
801 7 10 12 0.021228000000000004
802 7 10 13 0.09613000000000001
803 7 10 14 0.065675
804 7 10 15 0.03418500000000002
805 7 10 16 0.22847499999999998
806 7 10 17 -0.04606299999999999
807 7 10 18 -0.030142
808 7 10 19 0.27576520000000004
809 7 10 20 0.013800000000000007
810 7 11 12 -0.015573999999999994
811 7 11 13 -0.1266795
812 7 11 14 0.1490655
813 7 11 15 0.22934549999999998
814 7 11 16 0.21867199999999998
815 7 11 17 0.026633000000000004
816 7 11 18 -0.0057599999999999995
817 7 11 19 0.2417655
818 7 11 20 0.05647950000000001
819 7 12 13 0.0068169999999999845
820 7 12 14 0.2549095
821 7 12 15 0.17405700000000002
822 7 12 16 0.176997
823 7 12 17 -0.15397049999999998
824 7 12 18 0.15809199999999998
825 7 12 19 0.3792005
826 7 12 20 0.006322000000000006
827 7 13 14 0.1895395
828 7 13 15 0.15394500000000003
829 7 13 16 0.06596000000000002
830 7 13 17 -0.0697275
831 7 13 18 -0.063882
832 7 13 19 0.17984500000000003
833 7 13 20 0.004487500000000005
834 7 14 15 -0.03342299999999998
835 7 14 16 -0.141645
836 7 14 17 -0.2773225
837 7 14 18 -0.24264500000000003
838 7 14 19 0.053995000000000015
839 7 14 20 -0.069895
840 7 15 16 -0.16702000000000003
841 7 15 17 -0.14884750000000002
842 7 15 18 -0.1955405
843 7 15 19 0.15545499999999998
844 7 15 20 -0.26755500000000004
845 7 16 17 -0.1311325
846 7 16 18 0.06620999999999999
847 7 16 19 -0.006164999999999999
848 7 16 20 -0.064875
849 7 17 18 -0.03753750000000001
850 7 17 19 0.14556750000000004
851 7 17 20 0.1215375
852 7 18 19 0.23155000000000003
853 7 18 20 0.015765
854 7 19 20 -0.47135
855 8 9 10 0.21553
856 8 9 11 0.19553145500000002
857 8 9 12 0.16137449999999998
858 8 9 13 0.1685595
859 8 9 14 0.11021
860 8 9 15 -0.14470049999999998
861 8 9 16 0.07811749999999999
862 8 9 17 0.1487725
863 8 9 18 0.2082885
864 8 9 19 0.21371500000000002
865 8 9 20 0.06999649999999999
866 8 10 11 0.1603
867 8 10 12 0.0875445
868 8 10 13 0.088655
869 8 10 14 -0.075285
870 8 10 15 -0.20590550000000002
871 8 10 16 0.021993999999999996
872 8 10 17 0.0371845
873 8 10 18 -0.0029270000000000077
874 8 10 19 0.1343252
875 8 10 20 -0.095035
876 8 11 12 -0.051813000000000005
877 8 11 13 -0.23670999999999998
878 8 11 14 -0.09445
879 8 11 15 -0.11330050000000001
880 8 11 16 -0.0903645
