l i j f[l] s[l] h[l]
118 13 16 -4.0993 -0.38557945000000016 0.0
119 14 16 0.24505 -0.2596893949999999 -4.440892098500626e-16
120 15 16 -3.0743 -2.0273889999999994 -1.1102230246251565e-15
121 1 17 -2.2129 0.771412895 0.0
122 2 17 -0.18086 1.1386163449999998 2.220446049250313e-16
123 3 17 -2.6301 -0.9210765499999997 -2.220446049250313e-16
124 4 17 -3.7058 0.5527683899999999 -1.1102230246251565e-16
125 5 17 0.11175 -1.1468166049999997 -2.220446049250313e-16
126 6 17 -5.2688 -0.13867005499999996 -1.6653345369377348e-16
127 7 17 -2.3325 -0.5375741050000001 3.885780586188048e-16
128 8 17 5.1799 -0.32419699999999974 0.0
129 9 17 -2.5005 0.9595795499999997 6.661338147750939e-16
130 10 17 -0.23476 -2.030230395 2.220446049250313e-16
131 11 17 -7.3006 1.5540168950000002 -4.440892098500626e-16
132 12 17 -1.7788 2.207443999999999 4.440892098500626e-16
133 13 17 -3.6405 -0.38557945000000016 0.0
134 14 17 0.48038 -0.2596893949999999 -4.440892098500626e-16
135 15 17 1.9999 -2.0273889999999994 -1.1102230246251565e-15
136 16 17 1.2239 -0.15293455499999997 -1.6653345369377348e-16
137 1 18 -0.83984 0.771412895 0.0
138 2 18 2.4185 1.1386163449999998 2.220446049250313e-16
139 3 18 -2.0723 -0.9210765499999997 -2.220446049250313e-16
140 4 18 1.6953 0.5527683899999999 -1.1102230246251565e-16
141 5 18 1.0553 -1.1468166049999997 -2.220446049250313e-16
142 6 18 -3.949 -0.13867005499999996 -1.6653345369377348e-16
143 7 18 0.13301 -0.5375741050000001 3.885780586188048e-16
144 8 18 2.9059 -0.32419699999999974 0.0
145 9 18 1.5835 0.9595795499999997 6.661338147750939e-16
146 10 18 0.41411 -2.030230395 2.220446049250313e-16
147 11 18 -1.2972 1.5540168950000002 -4.440892098500626e-16
148 12 18 1.9492 2.207443999999999 4.440892098500626e-16
149 13 18 1.3657 -0.38557945000000016 0.0
150 14 18 0.076313 -0.2596893949999999 -4.440892098500626e-16
151 15 18 1.9773 -2.0273889999999994 -1.1102230246251565e-15
152 16 18 -0.10737 -0.15293455499999997 -1.6653345369377348e-16
153 17 18 2.2054 -1.4980474499999998 0.0
154 1 19 3.1308 0.771412895 0.0
155 2 19 2.3667 1.1386163449999998 2.220446049250313e-16
156 3 19 1.8858 -0.9210765499999997 -2.220446049250313e-16
157 4 19 3.15 0.5527683899999999 -1.1102230246251565e-16
158 5 19 2.941 -1.1468166049999997 -2.220446049250313e-16
159 6 19 0.92961 -0.13867005499999996 -1.6653345369377348e-16
160 7 19 1.9667 -0.5375741050000001 3.885780586188048e-16
161 8 19 3.0042 -0.32419699999999974 0.0
162 9 19 8.1891 0.9595795499999997 6.661338147750939e-16
163 10 19 2.502 -2.030230395 2.220446049250313e-16
164 11 19 2.0405 1.5540168950000002 -4.440892098500626e-16
165 12 19 0.52381 2.207443999999999 4.440892098500626e-16
166 13 19 -0.38587 -0.38557945000000016 0.0
167 14 19 4.2382 -0.2596893949999999 -4.440892098500626e-16
168 15 19 1.1409 -2.0273889999999994 -1.1102230246251565e-15
169 16 19 1.6569 -0.15293455499999997 -1.6653345369377348e-16
170 17 19 8.3777 -1.4980474499999998 0.0
171 18 19 4.3855 -0.8203018999999998 -3.3306690738754696e-16
172 1 20 -0.94257 0.771412895 0.0
173 2 20 2.2157 1.1386163449999998 2.220446049250313e-16
174 3 20 1.3512 -0.9210765499999997 -2.220446049250313e-16
175 4 20 -3.1998 0.5527683899999999 -1.1102230246251565e-16
176 5 20 -2.2867 -1.1468166049999997 -2.220446049250313e-16
177 6 20 -2.3639 -0.13867005499999996 -1.6653345369377348e-16
178 7 20 -2.5418 -0.5375741050000001 3.885780586188048e-16
179 8 20 -0.51861 -0.32419699999999974 0.0
180 9 20 -0.8202 0.9595795499999997 6.661338147750939e-16
181 10 20 0.5196 -2.030230395 2.220446049250313e-16
182 11 20 -2.4578 1.5540168950000002 -4.440892098500626e-16
183 12 20 -1.3155 2.207443999999999 4.440892098500626e-16
184 13 20 -4.7812 -0.38557945000000016 0.0
185 14 20 1.2732 -0.2596893949999999 -4.440892098500626e-16
186 15 20 0.39857 -2.0273889999999994 -1.1102230246251565e-15
187 16 20 1.4268 -0.15293455499999997 -1.6653345369377348e-16
188 17 20 0.012012 -1.4980474499999998 0.0
189 18 20 -2.155 -0.8203018999999998 -3.3306690738754696e-16
190 19 20 -3.009 0.9434991549999999 1.1102230246251565e-16
