l i j f[l] s[l] h[l]
68 2 13 -1.4055 -0.6598216666666665 0.0
69 3 13 0.78356 1.5454933333333338 -4.440892098500626e-16
70 4 13 -2.9883 1.9594505555555557 -4.440892098500626e-16
71 5 13 -3.1191 -2.673634444444444 -8.881784197001252e-16
72 6 13 -2.0133 -0.7725577777777779 0.0
73 7 13 0.76028 2.6832266666666666 0.0
74 8 13 -1.0381 -0.6436983333333332 0.0
75 9 13 -0.046845 0.0006083333333333496 0.0
76 10 13 -0.58087 -2.6423538888888896 8.881784197001252e-16
77 11 13 -2.1328 -2.530081666666667 0.0
78 12 13 -0.12474 1.8953333333333329 4.440892098500626e-16
79 1 14 -6.9354 2.3456850000000005 -8.881784197001252e-16
80 2 14 -0.64895 -0.6598216666666665 0.0
81 3 14 -0.99119 1.5454933333333338 -4.440892098500626e-16
82 4 14 -6.9727 1.9594505555555557 -4.440892098500626e-16
83 5 14 -5.3115 -2.673634444444444 -8.881784197001252e-16
84 6 14 -3.3236 -0.7725577777777779 0.0
85 7 14 -1.827 2.6832266666666666 0.0
86 8 14 -2.1306 -0.6436983333333332 0.0
87 9 14 0.48321 0.0006083333333333496 0.0
88 10 14 -0.15768 -2.6423538888888896 8.881784197001252e-16
89 11 14 0.24399 -2.530081666666667 0.0
90 12 14 -2.5063 1.8953333333333329 4.440892098500626e-16
91 13 14 3.5707 0.42324000000000006 0.0
92 1 15 -5.0097 2.3456850000000005 -8.881784197001252e-16
93 2 15 0.48356 -0.6598216666666665 0.0
94 3 15 -0.88219 1.5454933333333338 -4.440892098500626e-16
95 4 15 -2.8451 1.9594505555555557 -4.440892098500626e-16
96 5 15 -3.6888 -2.673634444444444 -8.881784197001252e-16
97 6 15 -3.8189 -0.7725577777777779 0.0
98 7 15 -1.9621 2.6832266666666666 0.0
99 8 15 0.87508 -0.6436983333333332 0.0
100 9 15 -1.4304 0.0006083333333333496 0.0
101 10 15 -2.8164 -2.6423538888888896 8.881784197001252e-16
102 11 15 -0.3217 -2.530081666666667 0.0
103 12 15 3.4782 1.8953333333333329 4.440892098500626e-16
104 13 15 -3.1517 0.42324000000000006 0.0
105 14 15 -0.47087 0.4017977777777778 2.220446049250313e-16
106 1 16 -6.3887 2.3456850000000005 -8.881784197001252e-16
107 2 16 -0.8296 -0.6598216666666665 0.0
108 3 16 0.35448 1.5454933333333338 -4.440892098500626e-16
109 4 16 -2.7854 1.9594505555555557 -4.440892098500626e-16
110 5 16 -2.2916 -2.673634444444444 -8.881784197001252e-16
111 6 16 -0.5898 -0.7725577777777779 0.0
112 7 16 1.8167 2.6832266666666666 0.0
113 8 16 0.72208 -0.6436983333333332 0.0
114 9 16 0.38348 0.0006083333333333496 0.0
115 10 16 0.59192 -2.6423538888888896 8.881784197001252e-16
116 11 16 1.9174 -2.530081666666667 0.0
117 12 16 -1.0876 1.8953333333333329 4.440892098500626e-16
118 13 16 -1.4424 0.42324000000000006 0.0
119 14 16 -1.4269 0.4017977777777778 2.220446049250313e-16
120 15 16 0.90474 -1.574868333333334 6.661338147750939e-16
121 1 17 -6.7548 2.3456850000000005 -8.881784197001252e-16
122 2 17 4.7659 -0.6598216666666665 0.0
123 3 17 0.82976 1.5454933333333338 -4.440892098500626e-16
124 4 17 0.13648 1.9594505555555557 -4.440892098500626e-16
125 5 17 -0.68495 -2.673634444444444 -8.881784197001252e-16
126 6 17 -2.7154 -0.7725577777777779 0.0
127 7 17 3.9196 2.6832266666666666 0.0
128 8 17 2.2829 -0.6436983333333332 0.0
129 9 17 -0.62212 0.0006083333333333496 0.0
130 10 17 1.8254 -2.6423538888888896 8.881784197001252e-16
131 11 17 -1.0262 -2.530081666666667 0.0
132 12 17 -2.3159 1.8953333333333329 4.440892098500626e-16
133 13 17 2.236 0.42324000000000006 0.0
134 14 17 0.40947 0.4017977777777778 2.220446049250313e-16
135 15 17 3.7476 -1.574868333333334 6.661338147750939e-16
136 16 17 0.95425 1.7087527777777782 -8.881784197001252e-16
137 1 18 -6.7655 2.3456850000000005 -8.881784197001252e-16
138 2 18 -1.8684 -0.6598216666666665 0.0
139 3 18 -0.47384 1.5454933333333338 -4.440892098500626e-16
140 4 18 -4.1425 1.9594505555555557 -4.440892098500626e-16
141 5 18 -3.8258 -2.673634444444444 -8.881784197001252e-16
142 6 18 -2.416 -0.7725577777777779 0.0
143 7 18 2.7821 2.6832266666666666 0.0
144 8 18 0.0054699 -0.6436983333333332 0.0
145 9 18 -1.3388 0.0006083333333333496 0.0
146 10 18 -0.11715 -2.6423538888888896 8.881784197001252e-16
147 11 18 1.1832 -2.530081666666667 0.0
148 12 18 3.9172 1.8953333333333329 4.440892098500626e-16
149 13 18 -2.7735 0.42324000000000006 0.0
150 14 18 -0.88636 0.4017977777777778 2.220446049250313e-16
151 15 18 1.7311 -1.574868333333334 6.661338147750939e-16
152 16 18 0.29924 1.7087527777777782 -8.881784197001252e-16
153 17 18 2.4104 3.0868677777777775 0.0
