l i j f[l] s[l] h[l]
145 9 18 4.7909 2.3754705 8.881784197001252e-16
146 10 18 2.4521 -2.1718925000000002 1.3322676295501878e-15
147 11 18 -3.9971 0.016196500000000058 3.3306690738754696e-16
148 12 18 3.9126 1.629322 -6.661338147750939e-16
149 13 18 -3.3034 0.5026059999999999 3.3306690738754696e-16
150 14 18 -0.28764 0.633983 6.661338147750939e-16
151 15 18 -1.4601 1.3385155000000002 -6.661338147750939e-16
152 16 18 1.33 1.0756145 1.1102230246251565e-16
153 17 18 -2.4446 3.3108200000000005 -1.1102230246251565e-15
154 1 19 4.1408 -0.0884054999999997 8.881784197001252e-16
155 2 19 4.0209 -0.27434949999999997 1.3877787807814457e-16
156 3 19 1.2915 1.3205159999999996 -4.440892098500626e-16
157 4 19 -0.54291 -0.8990065 -5.551115123125783e-16
158 5 19 -0.49527 -1.619701 -1.7763568394002505e-15
159 6 19 0.98215 0.8472829999999999 -5.551115123125783e-16
160 7 19 -1.2091 2.356201 8.881784197001252e-16
161 8 19 0.53084 -0.9968935000000001 0.0
162 9 19 0.6214 2.3754705 8.881784197001252e-16
163 10 19 1.1493 -2.1718925000000002 1.3322676295501878e-15
164 11 19 -2.8427 0.016196500000000058 3.3306690738754696e-16
165 12 19 0.47967 1.629322 -6.661338147750939e-16
166 13 19 -4.7735 0.5026059999999999 3.3306690738754696e-16
167 14 19 -2.423 0.633983 6.661338147750939e-16
168 15 19 -5.5816 1.3385155000000002 -6.661338147750939e-16
169 16 19 -1.3249 1.0756145 1.1102230246251565e-16
170 17 19 -0.35886 3.3108200000000005 -1.1102230246251565e-15
171 18 19 2.8227 0.353024 -8.326672684688674e-17
172 1 20 2.4053 -0.0884054999999997 8.881784197001252e-16
173 2 20 2.6971 -0.27434949999999997 1.3877787807814457e-16
174 3 20 -3.616 1.3205159999999996 -4.440892098500626e-16
175 4 20 -5.0771 -0.8990065 -5.551115123125783e-16
176 5 20 -1.1175 -1.619701 -1.7763568394002505e-15
177 6 20 -0.9489 0.8472829999999999 -5.551115123125783e-16
178 7 20 -5.7458 2.356201 8.881784197001252e-16
179 8 20 -2.5303 -0.9968935000000001 0.0
180 9 20 1.3719 2.3754705 8.881784197001252e-16
181 10 20 1.9616 -2.1718925000000002 1.3322676295501878e-15
182 11 20 -2.0617 0.016196500000000058 3.3306690738754696e-16
183 12 20 -0.25883 1.629322 -6.661338147750939e-16
184 13 20 -2.5056 0.5026059999999999 3.3306690738754696e-16
185 14 20 -0.13051 0.633983 6.661338147750939e-16
186 15 20 -3.4612 1.3385155000000002 -6.661338147750939e-16
187 16 20 1.6273 1.0756145 1.1102230246251565e-16
188 17 20 -2.7414 3.3108200000000005 -1.1102230246251565e-15
189 18 20 -1.2086 0.353024 -8.326672684688674e-17
190 19 20 -0.68174 -0.6892790000000001 7.771561172376096e-16
