t i j k u[t]
261 2 9 12 0.24015000000000003
262 2 9 13 -0.08919999999999999
263 2 9 14 0.2459155
264 2 9 15 -0.11331500000000001
265 2 9 16 0.06702500000000003
266 2 9 17 -0.06492
267 2 9 18 -0.050394999999999995
268 2 9 19 -0.047005
269 2 9 20 -0.025535
270 2 10 11 0.10961000000000001
271 2 10 12 0.15959999999999996
272 2 10 13 0.05426000000000001
273 2 10 14 0.07323999999999997
274 2 10 15 -0.19811
275 2 10 16 -0.017730000000000003
276 2 10 17 -0.098265
277 2 10 18 -0.09651000000000001
278 2 10 19 -0.09713000000000001
279 2 10 20 -0.09010000000000001
280 2 11 12 -0.08915600000000004
281 2 11 13 -0.27835000000000004
282 2 11 14 -0.03323850000000003
283 2 11 15 -0.15907500000000002
284 2 11 16 -0.14627700000000002
285 2 11 17 -0.13325950000000003
286 2 11 18 -0.23639500000000002
287 2 11 19 -0.291695
288 2 11 20 -0.20092250000000006
289 2 12 13 -0.23117
290 2 12 14 0.160165
291 2 12 15 -0.24570999999999996
292 2 12 16 0.07711500000000003
293 2 12 17 -0.20088499999999998
294 2 12 18 0.01332500000000002
295 2 12 19 0.05363000000000003
296 2 12 20 -0.19469999999999998
297 2 13 14 0.24211599999999997
298 2 13 15 0.06453
299 2 13 16 0.177375
300 2 13 17 -0.03877500000000002
301 2 13 18 0.138545
302 2 13 19 0.032135
303 2 13 20 -0.0511995
304 2 14 15 -0.14236999999999997
305 2 14 16 -0.20132
306 2 14 17 -0.0827
307 2 14 18 -0.09930549999999999
308 2 14 19 -0.2355085
309 2 14 20 -0.10371000000000001
310 2 15 16 -0.013234999999999997
311 2 15 17 0.11094000000000001
312 2 15 18 -0.05728500000000001
313 2 15 19 -0.08761500000000001
314 2 15 20 -0.04344250000000001
315 2 16 17 -0.01756750000000001
316 2 16 18 0.05323
317 2 16 19 -0.130895
318 2 16 20 -0.0005850000000000022
319 2 17 18 0.024408100000000005
320 2 17 19 -0.20879000000000006
321 2 17 20 0.048860000000000015
322 2 18 19 0.034530000000000005
323 2 18 20 -0.0767571
324 2 19 20 0.017909000000000005
325 3 4 5 0.008458999999999996
326 3 4 6 0.187114
327 3 4 7 0.05738450000000002
328 3 4 8 0.35593400000000003
329 3 4 9 0.07224900000000002
330 3 4 10 -0.09126100000000001
331 3 4 11 -0.277141
332 3 4 12 0.015329000000000016
333 3 4 13 -0.131321
334 3 4 14 -0.03777599999999999
335 3 4 15 -0.05163599999999999
336 3 4 16 0.010019
337 3 4 17 0.231849
338 3 4 18 0.029694
