t i j k u[t]
450 3 15 20 -0.04678480000000001
451 3 16 17 -0.0365105
452 3 16 18 -0.2361085
453 3 16 19 -0.2828335
454 3 16 20 -0.12223929999999998
455 3 17 18 -0.026813499999999997
456 3 17 19 -0.1786035
457 3 17 20 -0.04542779999999999
458 3 18 19 -0.12822999999999998
459 3 18 20 0.10375069999999999
460 3 19 20 -0.1714393
461 4 5 6 0.042035
462 4 5 7 0.081301
463 4 5 8 0.007351250000000004
464 4 5 9 0.08064999999999999
465 4 5 10 -0.004435499999999992
466 4 5 11 0.03534499999999998
467 4 5 12 0.11134485000000001
468 4 5 13 -0.0139575
469 4 5 14 0.008234999999999992
470 4 5 15 -0.06513549999999999
471 4 5 16 0.08559
472 4 5 17 -0.038348499999999994
473 4 5 18 0.1934
474 4 5 19 0.04909000000000001
475 4 5 20 -0.013555999999999993
476 4 6 7 -0.08406464999999999
477 4 6 8 -0.23027825000000002
478 4 6 9 -0.026874500000000003
479 4 6 10 -0.0063855
480 4 6 11 -0.17829
481 4 6 12 -0.15479500000000002
482 4 6 13 -0.1512875
483 4 6 14 -0.24993999999999997
484 4 6 15 -0.4764649999999999
485 4 6 16 -0.09821499999999998
486 4 6 17 -0.10134450000000002
487 4 6 18 -0.064869
488 4 6 19 -0.025963500000000004
489 4 6 20 -0.20692049999999998
490 4 7 8 -0.11391824999999998
491 4 7 9 0.11713099999999999
492 4 7 10 0.0864045
493 4 7 11 0.0307313
494 4 7 12 0.11112000000000002
495 4 7 13 -0.11979250000000001
496 4 7 14 0.05451550000000001
497 4 7 15 -0.11421550000000001
498 4 7 16 -0.013250999999999995
499 4 7 17 -0.016257499999999998
500 4 7 18 0.028664
501 4 7 19 -0.07218
502 4 7 20 -0.04185999999999999
503 4 8 9 0.25028825
504 4 8 10 0.03581375
505 4 8 11 0.09184424999999999
506 4 8 12 0.18428324999999998
507 4 8 13 0.15562074999999997
508 4 8 14 -0.11933675
509 4 8 15 -0.24083174999999998
510 4 8 16 0.35897825
511 4 8 17 -0.04043025
512 4 8 18 0.04210324999999999
513 4 8 19 0.07250274999999999
514 4 8 20 0.13198725
515 4 9 10 -0.026785499999999983
516 4 9 11 0.04335500000000001
517 4 9 12 -0.14166499999999999
518 4 9 13 -0.15321249999999997
519 4 9 14 -0.08076249999999999
520 4 9 15 -0.043359999999999975
521 4 9 16 -0.23939499999999997
522 4 9 17 -0.114025
523 4 9 18 -0.081132
524 4 9 19 -0.05484949999999999
525 4 9 20 -0.30247599999999997
526 4 10 11 0.042213999999999995
527 4 10 12 0.1623955
528 4 10 13 -0.020728500000000004
529 4 10 14 0.12028049999999998
530 4 10 15 -0.1555595
531 4 10 16 0.1075725
532 4 10 17 -0.067728
533 4 10 18 -0.1065595
534 4 10 19 -0.060044499999999994
535 4 10 20 -0.1392505
536 4 11 12 0.09846
537 4 11 13 -0.2099075
538 4 11 14 -0.034538
539 4 11 15 -0.23690699999999995
540 4 11 16 0.0480695
541 4 11 17 -0.1146285
542 4 11 18 0.11893
543 4 11 19 -0.020998000000000006
544 4 11 20 -0.15388049999999998
545 4 12 13 -0.060383999999999986
546 4 12 14 -0.09187000000000001
547 4 12 15 -0.0019399999999999862
548 4 12 16 -0.023193499999999995
549 4 12 17 0.00019399999999999973
550 4 12 18 -0.061939999999999995
551 4 12 19 -0.029234999999999997
552 4 12 20 -0.09285205
553 4 13 14 0.008924999999999997
554 4 13 15 -0.06678749999999999
555 4 13 16 0.20081749999999998
556 4 13 17 -0.035632000000000004
557 4 13 18 0.08735299999999999
558 4 13 19 0.006762999999999996
559 4 13 20 -0.1723785
560 4 14 15 -0.03904999999999998
561 4 14 16 0.11998500000000001
562 4 14 17 -0.0049904999999999975
563 4 14 18 -0.008627000000000001
564 4 14 19 0.021761149999999996
565 4 14 20 -0.278961
566 4 15 16 0.17699399999999996
567 4 15 17 -0.0731535
568 4 15 18 0.07914499999999998
569 4 15 19 0.2889999999999999
570 4 15 20 0.07242849999999998
571 4 16 17 -0.093469
572 4 16 18 -0.090275
573 4 16 19 -0.14764
574 4 16 20 -0.0710325
575 4 17 18 0.17597849999999998
576 4 17 19 0.013548499999999995
577 4 17 20 0.0627375
578 4 18 19 -0.13887
579 4 18 20 0.009123999999999998
580 4 19 20 -0.255426
581 5 6 7 -0.12333064999999997
582 5 6 8 -0.1955945
583 5 6 9 -0.06548949999999999
584 5 6 10 0.040084999999999996
585 5 6 11 -0.1716
586 5 6 12 -0.22410485
587 5 6 13 -0.09529499999999999
588 5 6 14 -0.21614
589 5 6 15 -0.36929449999999997
590 5 6 16 -0.14176999999999998
591 5 6 17 -0.020961
592 5 6 18 -0.216234
593 5 6 19 -0.033018500000000006
594 5 6 20 -0.1513295
595 5 7 8 -0.039968500000000004
596 5 7 9 0.11778200000000001
597 5 7 10 0.172141
598 5 7 11 0.07668730000000001
