t i j k u[t]
762 6 15 16 -0.08801249999999998
763 6 15 17 -0.051194999999999984
764 6 15 18 -0.29125749999999995
765 6 15 19 -0.23493799999999995
766 6 15 20 -0.046079999999999996
767 6 16 17 -0.09678799999999999
768 6 16 18 0.08903199999999999
769 6 16 19 0.005281500000000004
770 6 16 20 0.06840949999999998
771 6 17 18 0.16499999999999995
772 6 17 19 -0.013453999999999995
773 6 17 20 -0.0034975000000000193
774 6 18 19 -0.09444699999999998
775 6 18 20 0.17906449999999996
776 6 19 20 0.10262799999999997
777 7 8 9 0.05657249999999999
778 7 8 10 0.027707199999999998
779 7 8 11 0.04089149999999999
780 7 8 12 0.12965
781 7 8 13 -0.08879599999999997
782 7 8 14 0.12449499999999995
783 7 8 15 -0.05335999999999999
784 7 8 16 0.14527249999999997
785 7 8 17 -0.06677949999999998
786 7 8 18 0.14446249999999997
787 7 8 19 0.41724499999999987
788 7 8 20 -0.04205499999999999
789 7 9 10 -0.1257528
790 7 9 11 -0.004889200000000001
791 7 9 12 -0.018866
792 7 9 13 -0.26095099999999993
793 7 9 14 0.11695799999999998
794 7 9 15 -0.10384599999999998
795 7 9 16 -0.005983500000000001
796 7 9 17 -0.08783899999999997
797 7 9 18 -0.07675599999999998
798 7 9 19 -0.06710099999999998
799 7 9 20 -0.09523099999999997
800 7 10 11 -0.18219419999999995
801 7 10 12 0.17220329999999998
802 7 10 13 -0.07320819999999999
803 7 10 14 0.18765729999999994
804 7 10 15 -0.10387319999999997
