l i j f[l] s[l] h[l]
124 4 17 0.92724 -1.8089565000000003 -4.440892098500626e-16
125 5 17 0.30515 1.8816769999999996 -1.7763568394002505e-15
126 6 17 -2.4736 0.18682749999999998 -4.440892098500626e-16
127 7 17 -0.3638 -1.1403834999999998 8.881784197001252e-16
128 8 17 1.4514 0.6104400000000001 1.6653345369377348e-16
129 9 17 0.51283 0.8980005000000002 8.881784197001252e-16
130 10 17 4.313 -0.8118269999999997 1.3322676295501878e-15
131 11 17 3.7867 1.6097800000000004 0.0
132 12 17 -2.1435 1.1128434999999999 -2.220446049250313e-16
133 13 17 2.7916 -0.608606 4.440892098500626e-16
134 14 17 0.49857 1.3403265 9.992007221626409e-16
135 15 17 2.6329 0.31679349999999995 -8.881784197001252e-16
136 16 17 3.2907 1.5614434999999993 1.7763568394002505e-15
137 1 18 -6.4708 1.3145665 8.881784197001252e-16
138 2 18 -1.1837 2.4037159999999993 6.661338147750939e-16
139 3 18 -3.7666 -0.15205049999999987 -8.881784197001252e-16
140 4 18 -3.7796 -1.8089565000000003 -4.440892098500626e-16
141 5 18 -0.90616 1.8816769999999996 -1.7763568394002505e-15
142 6 18 -5.0608 0.18682749999999998 -4.440892098500626e-16
143 7 18 -2.169 -1.1403834999999998 8.881784197001252e-16
144 8 18 -0.087344 0.6104400000000001 1.6653345369377348e-16
145 9 18 -0.86592 0.8980005000000002 8.881784197001252e-16
146 10 18 2.9386 -0.8118269999999997 1.3322676295501878e-15
147 11 18 -1.2166 1.6097800000000004 0.0
148 12 18 0.42282 1.1128434999999999 -2.220446049250313e-16
149 13 18 -0.84473 -0.608606 4.440892098500626e-16
150 14 18 -1.7944 1.3403265 9.992007221626409e-16
151 15 18 0.10773 0.31679349999999995 -8.881784197001252e-16
152 16 18 -0.83233 1.5614434999999993 1.7763568394002505e-15
153 17 18 -5.8329 -1.4117229999999998 4.440892098500626e-16
154 1 19 -7.6022 1.3145665 8.881784197001252e-16
155 2 19 -2.9109 2.4037159999999993 6.661338147750939e-16
156 3 19 -5.8627 -0.15205049999999987 -8.881784197001252e-16
157 4 19 -4.4545 -1.8089565000000003 -4.440892098500626e-16
158 5 19 -0.10754 1.8816769999999996 -1.7763568394002505e-15
159 6 19 -4.1083 0.18682749999999998 -4.440892098500626e-16
160 7 19 1.2111 -1.1403834999999998 8.881784197001252e-16
161 8 19 0.28592 0.6104400000000001 1.6653345369377348e-16
162 9 19 -0.96941 0.8980005000000002 8.881784197001252e-16
163 10 19 1.8123 -0.8118269999999997 1.3322676295501878e-15
164 11 19 1.2785 1.6097800000000004 0.0
165 12 19 1.0746 1.1128434999999999 -2.220446049250313e-16
166 13 19 -0.83505 -0.608606 4.440892098500626e-16
167 14 19 0.044787 1.3403265 9.992007221626409e-16
168 15 19 2.4348 0.31679349999999995 -8.881784197001252e-16
169 16 19 -2.6853 1.5614434999999993 1.7763568394002505e-15
170 17 19 -0.23821 -1.4117229999999998 4.440892098500626e-16
171 18 19 1.3928 -0.07847250000000025 8.881784197001252e-16
172 1 20 -6.9264 1.3145665 8.881784197001252e-16
173 2 20 -1.4361 2.4037159999999993 6.661338147750939e-16
174 3 20 -7.0702 -0.15205049999999987 -8.881784197001252e-16
175 4 20 -5.8237 -1.8089565000000003 -4.440892098500626e-16
176 5 20 -1.2771 1.8816769999999996 -1.7763568394002505e-15
177 6 20 -2.6812 0.18682749999999998 -4.440892098500626e-16
178 7 20 -1.7736 -1.1403834999999998 8.881784197001252e-16
179 8 20 0.066869 0.6104400000000001 1.6653345369377348e-16
180 9 20 -0.97074 0.8980005000000002 8.881784197001252e-16
181 10 20 -3.1011 -0.8118269999999997 1.3322676295501878e-15
182 11 20 -0.75894 1.6097800000000004 0.0
183 12 20 -5.0609 1.1128434999999999 -2.220446049250313e-16
184 13 20 -2.3242 -0.608606 4.440892098500626e-16
185 14 20 -4.9608 1.3403265 9.992007221626409e-16
186 15 20 0.99388 0.31679349999999995 -8.881784197001252e-16
187 16 20 2.2582 1.5614434999999993 1.7763568394002505e-15
188 17 20 -3.6798 -1.4117229999999998 4.440892098500626e-16
189 18 20 -0.012658 -0.07847250000000025 8.881784197001252e-16
190 19 20 -0.29122 1.5352999999999997 2.220446049250313e-15
