t i j k u[t]
567 6 10 17 -0.04612111111111115
568 6 10 18 -0.059722222222222246
569 6 11 12 0.01678333333333335
570 6 11 13 -0.10233333333333336
571 6 11 14 -0.08585000000000002
572 6 11 15 0.3711222222222223
573 6 11 16 0.22438888888888892
574 6 11 17 0.10002222222222223
575 6 11 18 0.005128888888888885
576 6 12 13 -0.007011111111111129
577 6 12 14 -0.23955000000000004
578 6 12 15 0.19635555555555562
579 6 12 16 -0.1705388888888889
580 6 12 17 -0.09500000000000006
581 6 12 18 0.058077777777777784
582 6 13 14 0.08090888888888892
583 6 13 15 0.24931666666666677
584 6 13 16 -0.0420738888888889
585 6 13 17 0.17203000000000007
586 6 13 18 -0.10411666666666668
587 6 14 15 0.10243277777777782
588 6 14 16 -0.0833777777777778
589 6 14 17 0.09690216666666668
590 6 14 18 -0.22759444444444452
591 6 15 16 -0.17186166666666675
592 6 15 17 0.1653888888888889
593 6 15 18 -0.21850433333333344
594 6 16 17 0.18477222222222225
595 6 16 18 -0.1262166666666667
596 6 17 18 0.039916666666666684
597 7 8 9 0.20800000000000005
598 7 8 10 0.18788000000000005
599 7 8 11 0.1531055555555556
600 7 8 12 -0.11920555555555558
601 7 8 13 0.1665316666666667
602 7 8 14 0.1794666666666667
603 7 8 15 0.1405505555555556
604 7 8 16 0.19123388888888895
605 7 8 17 0.2081222222222223
606 7 8 18 0.04027444444444447
607 7 9 10 0.18474500000000005
608 7 9 11 0.027983333333333343
609 7 9 12 0.1840555555555556
610 7 9 13 0.05612444444444446
611 7 9 14 0.22726888888888894
612 7 9 15 0.0332
613 7 9 16 -0.024883333333333337
614 7 9 17 -0.08638561111111112
615 7 9 18 -0.10788888888888891
616 7 10 11 0.005782222222222233
617 7 10 12 -0.15680111111111114
618 7 10 13 0.07641833333333335
619 7 10 14 0.059657222222222236
620 7 10 15 -0.26940666666666674
621 7 10 16 0.09384333333333335
622 7 10 17 -0.24496111111111116
623 7 10 18 -0.025940000000000005
624 7 11 12 -0.0949888888888889
625 7 11 13 -0.10000833333333335
626 7 11 14 -0.02080555555555555
627 7 11 15 0.21566666666666673
628 7 11 16 0.21192222222222223
629 7 11 17 -0.21480555555555558
630 7 11 18 -0.07707666666666667
631 7 12 13 0.10708611111111113
632 7 12 14 -0.06273333333333335
633 7 12 15 0.15267222222222226
634 7 12 16 -0.07123333333333336
635 7 12 17 -0.29805555555555563
636 7 12 18 0.08764444444444448
637 7 13 14 0.14362833333333339
638 7 13 15 0.09153611111111112
639 7 13 16 -0.056865555555555565
640 7 13 17 -0.14512277777777782
641 7 13 18 -0.18864722222222224
642 7 14 15 -0.11806722222222224
643 7 14 16 -0.16088888888888894
644 7 14 17 -0.28297005555555566
645 7 14 18 -0.37484444444444454
646 7 15 16 -0.028872777777777785
647 7 15 17 0.006016666666666684
648 7 15 18 -0.14525433333333335
649 7 16 17 -0.11758888888888888
650 7 16 18 -0.19595555555555558
651 7 17 18 0.27253888888888894
652 8 9 10 0.20486500000000005
653 8 9 11 0.08287777777777781
654 8 9 12 0.5112611111111112
655 8 9 13 0.0975927777777778
656 8 9 14 0.2558022222222223
657 8 9 15 0.10064944444444446
658 8 9 16 -0.00811722222222221
659 8 9 17 -0.08650783333333335
660 8 9 18 0.059836666666666684
661 8 10 11 0.040556666666666685
662 8 10 12 0.15028444444444447
663 8 10 13 0.0977666666666667
664 8 10 14 0.06807055555555558
665 8 10 15 -0.2220772222222223
666 8 10 16 0.09048944444444447
667 8 10 17 -0.26520333333333346
668 8 10 18 0.12166555555555561
669 8 11 12 0.17732222222222227
670 8 11 13 -0.11343444444444446
671 8 11 14 -0.04716666666666669
672 8 11 15 0.2282216666666667
673 8 11 16 0.17379388888888891
674 8 11 17 -0.26982222222222224
675 8 11 18 0.03575444444444446
676 8 12 13 -0.17865111111111115
677 8 12 14 -0.36140555555555565
678 8 12 15 -0.10708388888888891
679 8 12 16 -0.38167277777777786
680 8 12 17 -0.6253833333333335
681 8 12 18 -0.07183555555555557
682 8 13 14 0.13069333333333336
683 8 13 15 0.11751722222222225
684 8 13 16 -0.0815677777777778
685 8 13 17 -0.18671333333333343
686 8 13 18 -0.062390000000000015
687 8 14 15 -0.07915111111111113
688 8 14 16 -0.17265611111111112
689 8 14 17 -0.3116256111111112
690 8 14 18 -0.2356522222222223
691 8 15 16 -0.07955611111111113
692 8 15 17 -0.06155500000000002
693 8 15 18 -0.04497822222222223
694 8 16 17 -0.13447722222222228
695 8 16 18 -0.044996111111111126
696 8 17 18 0.44038666666666676
697 9 10 11 0.16254388888888893
698 9 10 12 -0.15611166666666668
699 9 10 13 0.20503888888888894
700 9 10 14 0.017133333333333334
701 9 10 15 -0.11786166666666668
702 9 10 16 0.30347166666666675
703 9 10 17 0.026169500000000005
704 9 10 18 0.26669388888888895
705 9 11 12 -0.2510611111111112
706 9 11 13 -0.12814944444444445
707 9 11 14 -0.22009111111111118
708 9 11 15 0.21045000000000005
709 9 11 16 0.26478888888888896
710 9 11 17 -0.10043661111111113
711 9 11 18 0.05879555555555558
712 9 12 13 0.23501722222222224
713 9 12 14 -0.1059466666666667
714 9 12 15 0.30352777777777784
715 9 12 16 0.13770555555555558
716 9 12 17 -0.027614388888888904
717 9 12 18 0.379588888888889
718 9 13 14 -0.027516111111111123
719 9 13 15 0.1144605555555556
720 9 13 16 0.02414222222222222
721 9 13 17 -0.002612722222222222
722 9 13 18 -0.024633888888888886
723 9 14 15 0.07600166666666666
724 9 14 16 0.09126333333333332
725 9 14 17 0.030684444444444448
726 9 14 18 -0.03968666666666668
727 9 15 16 0.029210555555555563
728 9 15 17 0.1256022777777778
729 9 15 18 -0.0041654444444444395
730 9 16 17 -0.056086611111111115
731 9 16 18 -0.11295000000000004
732 9 17 18 0.29404216666666677
733 10 11 12 0.06759444444444448
734 10 11 13 -0.1706444444444445
735 10 11 14 -0.07468055555555557
736 10 11 15 0.49085555555555566
737 10 11 16 0.12386111111111113
738 10 11 17 0.0359377777777778
739 10 11 18 -0.04535444444444445
740 10 12 13 -0.12613333333333335
741 10 12 14 -0.27919166666666667
742 10 12 15 0.26527777777777783
743 10 12 16 -0.3218777777777779
744 10 12 17 -0.20989555555555559
745 10 12 18 -0.04321666666666667
746 10 13 14 0.16038944444444447
747 10 13 15 0.4373611111111112
748 10 13 16 -0.07429055555555557
749 10 13 17 0.17625666666666673
750 10 13 18 -0.0862888888888889
751 10 14 15 0.21099666666666672
752 10 14 16 -0.19507500000000005
753 10 14 17 0.021648277777777784
754 10 14 18 -0.2892472222222223
755 10 15 16 -0.3921227777777779
756 10 15 17 -0.01842888888888888
757 10 15 18 -0.38872100000000004
758 10 16 17 0.2212155555555556
759 10 16 18 -0.07617222222222225
760 10 17 18 0.05351777777777779
761 11 12 13 0.11210555555555557
762 11 12 14 -0.1369166666666667
763 11 12 15 -0.1579833333333333
764 11 12 16 -0.3781444444444445
765 11 12 17 -0.17823888888888892
766 11 12 18 0.06973222222222225
767 11 13 14 0.06442555555555557
768 11 13 15 -0.22413888888888892
769 11 13 16 -0.36879611111111116
770 11 13 17 -0.030325555555555564
771 11 13 18 -0.21157888888888893
772 11 14 15 -0.3545394444444446
773 11 14 16 -0.3936166666666668
774 11 14 17 -0.08897005555555558
775 11 14 18 -0.3185733333333334
776 11 15 16 -0.02512833333333334
777 11 15 17 0.436488888888889
778 11 15 18 0.147489
779 11 16 17 0.3091388888888889
780 11 16 18 0.09304333333333334
781 11 17 18 0.13481
782 12 13 14 0.31344777777777777
783 12 13 15 0.045950000000000005
784 12 13 16 0.12145388888888893
785 12 13 17 0.26001888888888897
786 12 13 18 -0.1692055555555556
787 12 14 15 -0.33347277777777784
788 12 14 16 -0.1523888888888889
789 12 14 17 -0.04764783333333334
790 12 14 18 -0.5252222222222224
