t i j k u[t]
757 6 14 16 0.22152649999999996
758 6 14 17 0.274223
759 6 14 18 0.18802964999999996
760 6 14 19 0.15219349999999998
761 6 14 20 0.168619
762 6 15 16 -0.10241
763 6 15 17 0.19222999999999996
764 6 15 18 0.12510999999999997
765 6 15 19 -0.16064049999999996
766 6 15 20 -0.0330815
767 6 16 17 0.10212499999999998
768 6 16 18 -0.03042849999999999
769 6 16 19 -0.18614549999999996
770 6 16 20 -0.03297499999999998
771 6 17 18 0.04428000000000001
772 6 17 19 0.10896450000000002
773 6 17 20 -0.14464439999999995
774 6 18 19 -0.02465549999999998
775 6 18 20 -0.18700499999999998
776 6 19 20 0.014225500000000021
777 7 8 9 0.4152155
778 7 8 10 0.18219299999999997
779 7 8 11 0.1293855
780 7 8 12 0.04840799999999999
781 7 8 13 0.20422049999999994
782 7 8 14 0.30221049999999994
783 7 8 15 -0.04942149999999999
784 7 8 16 0.08169749999999999
785 7 8 17 0.36273049999999996
786 7 8 18 0.12575499999999998
787 7 8 19 0.0389855
788 7 8 20 0.08826999999999999
789 7 9 10 -0.010632499999999998
790 7 9 11 -0.16290000000000002
791 7 9 12 -0.22786799999999996
792 7 9 13 -0.16559500000000002
793 7 9 14 -0.272655
794 7 9 15 -0.48042199999999996
795 7 9 16 -0.373235
796 7 9 17 -0.32424499999999995
797 7 9 18 -0.2433205
798 7 9 19 -0.004725000000000001
799 7 9 20 -0.22976500000000002
800 7 10 11 -0.1788505
801 7 10 12 0.06477699999999999
802 7 10 13 0.10809249999999997
803 7 10 14 0.16171249999999995
804 7 10 15 -0.061124499999999984
805 7 10 16 0.1425175
806 7 10 17 0.08726449999999998
807 7 10 18 -0.003567500000000001
808 7 10 19 0.009142499999999986
809 7 10 20 0.13544749999999997
810 7 11 12 -0.006619999999999981
811 7 11 13 0.29549
812 7 11 14 0.19319499999999995
813 7 11 15 -0.0078070000000000075
814 7 11 16 0.12499999999999996
815 7 11 17 -0.09586
816 7 11 18 0.08103449999999998
817 7 11 19 0.156235
818 7 11 20 0.15674499999999997
819 7 12 13 0.18498499999999998
820 7 12 14 0.05749499999999999
821 7 12 15 -0.14636699999999997
822 7 12 16 -0.081435
823 7 12 17 -0.02414499999999999
824 7 12 18 0.03897949999999999
825 7 12 19 -0.12397449999999996
826 7 12 20 0.009484999999999997
827 7 13 14 -0.10472500000000001
828 7 13 15 -0.24235199999999996
829 7 13 16 -0.144245
830 7 13 17 -0.07988999999999997
831 7 13 18 0.04714449999999999
832 7 13 19 -0.1321185
833 7 13 20 -0.12646
834 7 14 15 -0.18522399999999997
835 7 14 16 -0.10537749999999999
836 7 14 17 -0.05219599999999998
837 7 14 18 -0.19567484999999998
838 7 14 19 -0.07926499999999996
839 7 14 20 -0.0020899999999999916
840 7 15 16 -0.11770299999999999
841 7 15 17 0.17742199999999997
842 7 15 18 0.053016499999999994
843 7 15 19 -0.08048799999999998
844 7 15 20 0.10782049999999997
845 7 16 17 0.10260999999999999
846 7 16 18 -0.08722899999999999
847 7 16 19 -0.09069999999999998
848 7 16 20 0.12321999999999997
849 7 17 18 -0.013005500000000001
850 7 17 19 0.20392500000000002
851 7 17 20 0.01106559999999999
852 7 18 19 0.12759050000000002
853 7 18 20 0.025990500000000003
854 7 19 20 0.07497499999999999
855 8 9 10 0.22239
856 8 9 11 0.12292999999999998
857 8 9 12 0.13893949999999997
858 8 9 13 0.04540000000000002
859 8 9 14 -0.15964999999999996
860 8 9 15 -0.01578499999999998
861 8 9 16 -0.039716999999999995
862 8 9 17 -0.27175999999999995
863 8 9 18 0.046139999999999994
864 8 9 19 0.3715049999999999
865 8 9 20 0.0971805
866 8 10 11 -0.12604299999999996
867 8 10 12 0.19856199999999996
868 8 10 13 0.086065
869 8 10 14 0.041695
870 8 10 15 0.17048999999999997
871 8 10 16 0.24301299999999998
872 8 10 17 -0.093273
873 8 10 18 0.05287049999999999
874 8 10 19 0.15234999999999996
875 8 10 20 0.22937049999999992
876 8 11 12 0.07435749999999998
877 8 11 13 0.220655
878 8 11 14 0.020369999999999996
879 8 11 15 0.17099999999999996
880 8 11 16 0.17268799999999998
881 8 11 17 -0.32920499999999997
882 8 11 18 0.08466499999999999
883 8 11 19 0.246635
884 8 11 20 0.19786049999999997
885 8 12 13 0.02917250000000004
886 8 12 14 -0.19630749999999997
887 8 12 15 -0.048537500000000004
888 8 12 16 -0.11472449999999997
889 8 12 17 -0.33846749999999987
890 8 12 18 -0.038367499999999985
891 8 12 19 -0.11455199999999996
892 8 12 20 -0.030376999999999987
893 8 13 14 -0.20271499999999998
894 8 13 15 0.011289999999999977
895 8 13 16 -0.02172200000000004
896 8 13 17 -0.2384
897 8 13 18 0.12560999999999994
898 8 13 19 0.03311649999999998
899 8 13 20 -0.010509500000000036
900 8 14 15 0.16640799999999997
901 8 14 16 0.11513549999999997
902 8 14 17 -0.11271600000000001
903 8 14 18 -0.019219350000000003
