t i j k u[t]
380 3 7 18 0.14461550000000004
381 3 7 19 -0.11472050000000002
382 3 7 20 0.02972200000000002
383 3 8 9 -0.27581250000000007
384 3 8 10 -0.05977150000000001
385 3 8 11 -0.08339300000000001
386 3 8 12 -0.17786400000000002
387 3 8 13 0.0044925
388 3 8 14 -0.07919150000000001
389 3 8 15 0.12132900000000002
390 3 8 16 -0.22644550000000002
391 3 8 17 0.015093500000000006
392 3 8 18 -0.073621
393 3 8 19 -0.10449050000000001
394 3 8 20 -0.04726450000000001
395 3 9 10 0.16038250000000004
396 3 9 11 -0.13806500000000005
397 3 9 12 0.16665850000000004
398 3 9 13 0.15167500000000003
399 3 9 14 0.18206100000000003
400 3 9 15 0.0846725
401 3 9 16 0.11537200000000002
402 3 9 17 0.07310625000000001
403 3 9 18 0.07443400000000001
404 3 9 19 0.06611200000000002
405 3 9 20 0.10180750000000002
406 3 10 11 -0.22830250000000005
407 3 10 12 -0.16297400000000004
408 3 10 13 0.019807499999999995
409 3 10 14 -0.14688650000000003
410 3 10 15 -0.05484100000000001
411 3 10 16 -0.2503055
412 3 10 17 -0.038021
413 3 10 18 -0.18981950000000003
414 3 10 19 -0.09248900000000002
415 3 10 20 -0.0010339999999999991
416 3 11 12 0.08549600000000002
417 3 11 13 0.19836650000000006
418 3 11 14 0.06907999999999999
419 3 11 15 0.004756499999999998
420 3 11 16 0.009969000000000002
421 3 11 17 0.15419600000000003
422 3 11 18 0.19773800000000005
423 3 11 19 0.0903145
424 3 11 20 0.27542200000000006
425 3 12 13 0.1183105
426 3 12 14 0.027696500000000002
427 3 12 15 0.05164100000000001
428 3 12 16 -0.05925050000000002
429 3 12 17 0.025761000000000003
430 3 12 18 0.11616450000000003
431 3 12 19 -0.013514000000000002
432 3 12 20 -0.0757965
433 3 13 14 -0.18661900000000003
434 3 13 15 -0.0548535
435 3 13 16 -0.17555695000000002
436 3 13 17 -0.067214
437 3 13 18 -0.1277904
438 3 13 19 -0.19762650000000004
439 3 13 20 0.045537000000000015
440 3 14 15 0.10601050000000002
441 3 14 16 -0.06529700000000001
442 3 14 17 -0.042363500000000005
443 3 14 18 -0.09986800000000001
444 3 14 19 -0.1357265
445 3 14 20 -0.16831400000000002
446 3 15 16 -0.1590245
447 3 15 17 -0.052907
448 3 15 18 0.005658
449 3 15 19 -0.11588800000000002
450 3 15 20 -0.1820245
451 3 16 17 0.11728900000000002
452 3 16 18 0.02475050000000001
453 3 16 19 0.23077750000000002
454 3 16 20 0.12147000000000002
455 3 17 18 -0.058438
456 3 17 19 -0.07692700000000001
457 3 17 20 0.0471395
458 3 18 19 -0.25748850000000006
459 3 18 20 -0.11927600000000001
460 3 19 20 0.06500900000000001
461 4 5 6 0.10160400000000003
462 4 5 7 -0.12424610000000005
463 4 5 8 0.02681749999999999
464 4 5 9 -0.121148
465 4 5 10 -0.16894100000000004
466 4 5 11 0.0010269999999999906
467 4 5 12 0.008728450000000002
468 4 5 13 0.10509050000000002
469 4 5 14 -0.07210500000000002
470 4 5 15 -0.08670300000000002
471 4 5 16 0.11182
472 4 5 17 0.033804999999999995
473 4 5 18 0.0808915
474 4 5 19 -0.11385450000000003
475 4 5 20 -0.22410500000000005
476 4 6 7 0.021606000000000007
477 4 6 8 -0.058771500000000004
478 4 6 9 -0.07079200000000001
479 4 6 10 0.026550000000000008
480 4 6 11 0.03074055
481 4 6 12 0.03870000000000002
482 4 6 13 0.14871200000000004
483 4 6 14 0.03130100000000001
484 4 6 15 -0.03230500000000001
485 4 6 16 0.09075010000000001
486 4 6 17 0.038175999999999995
487 4 6 18 0.12017050000000001
488 4 6 19 0.17271650000000002
489 4 6 20 -0.067804
490 4 7 8 0.083914
491 4 7 9 0.004097000000000007
492 4 7 10 0.014382500000000001
493 4 7 11 0.04366000000000002
494 4 7 12 0.21507000000000004
495 4 7 13 0.046560000000000004
496 4 7 14 0.16831950000000004
497 4 7 15 0.03525300000000001
498 4 7 16 0.13968350000000002
499 4 7 17 0.13145500000000004
500 4 7 18 0.2091725
501 4 7 19 -0.07054950000000001
502 4 7 20 0.023150000000000007
503 4 8 9 -0.17421550000000002
504 4 8 10 -0.09313000000000002
505 4 8 11 0.047977000000000006
506 4 8 12 -0.1015375
507 4 8 13 0.05574750000000002
508 4 8 14 0.0058075
509 4 8 15 0.0747345
510 4 8 16 -0.0780425
511 4 8 17 0.16301250000000003
512 4 8 18 0.03012099999999999
513 4 8 19 -0.021134499999999997
514 4 8 20 -0.014651500000000001
515 4 9 10 0.025427000000000012
516 4 9 11 -0.10829200000000003
517 4 9 12 0.14138800000000004
