l i j f[l] s[l] h[l]
146 10 18 1.3299 -0.29617155000000006 3.3306690738754696e-16
147 11 18 -1.2336 -2.4132075 0.0
148 12 18 -1.0084 1.3328754999999999 4.440892098500626e-16
149 13 18 1.1119 -1.2386245 6.661338147750939e-16
150 14 18 0.094659 0.24000749999999982 3.3306690738754696e-16
151 15 18 -3.4168 0.99591905 -1.1102230246251565e-16
152 16 18 -0.33084 1.37696945 -2.220446049250313e-16
153 17 18 0.82248 -0.22043755000000015 2.220446049250313e-16
154 1 19 -0.3621 -3.2629829999999993 -8.881784197001252e-16
155 2 19 -0.78184 1.6236169999999996 -4.440892098500626e-16
156 3 19 -0.6926 -0.05029999999999981 -4.440892098500626e-16
157 4 19 -1.5689 -1.1480049999999997 -6.661338147750939e-16
158 5 19 -1.9551 -0.049321999999999803 0.0
159 6 19 -1.6505 2.836878 4.440892098500626e-16
160 7 19 -1.0331 1.5755734500000003 -2.220446049250313e-16
161 8 19 3.6048 -1.5298435499999998 2.220446049250313e-16
162 9 19 0.43308 0.33184644999999996 6.661338147750939e-16
163 10 19 2.1309 -0.29617155000000006 3.3306690738754696e-16
164 11 19 -0.080932 -2.4132075 0.0
165 12 19 -0.99024 1.3328754999999999 4.440892098500626e-16
166 13 19 -0.48662 -1.2386245 6.661338147750939e-16
167 14 19 0.42196 0.24000749999999982 3.3306690738754696e-16
168 15 19 -0.054092 0.99591905 -1.1102230246251565e-16
169 16 19 0.64278 1.37696945 -2.220446049250313e-16
170 17 19 1.3611 -0.22043755000000015 2.220446049250313e-16
171 18 19 0.16604 -1.2203375499999998 4.440892098500626e-16
172 1 20 -3.4423 -3.2629829999999993 -8.881784197001252e-16
173 2 20 -0.24286 1.6236169999999996 -4.440892098500626e-16
174 3 20 -2.5022 -0.05029999999999981 -4.440892098500626e-16
175 4 20 -2.3441 -1.1480049999999997 -6.661338147750939e-16
176 5 20 -7.4427 -0.049321999999999803 0.0
177 6 20 -1.0947 2.836878 4.440892098500626e-16
178 7 20 -0.25084 1.5755734500000003 -2.220446049250313e-16
179 8 20 -0.80571 -1.5298435499999998 2.220446049250313e-16
180 9 20 -1.1078 0.33184644999999996 6.661338147750939e-16
181 10 20 -0.34802 -0.29617155000000006 3.3306690738754696e-16
182 11 20 -3.3109 -2.4132075 0.0
183 12 20 -1.7467 1.3328754999999999 4.440892098500626e-16
184 13 20 -1.6338 -1.2386245 6.661338147750939e-16
185 14 20 3.1623 0.24000749999999982 3.3306690738754696e-16
186 15 20 -0.56157 0.99591905 -1.1102230246251565e-16
187 16 20 -3.0844 1.37696945 -2.220446049250313e-16
188 17 20 -0.19559 -0.22043755000000015 2.220446049250313e-16
189 18 20 -0.18098 -1.2203375499999998 4.440892098500626e-16
190 19 20 0.9055 0.18666444999999998 2.7755575615628914e-17
