t i j k u[t]
823 7 12 17 -0.007335999999999997
824 7 12 18 0.247831
825 7 12 19 -0.0873585
826 7 12 20 0.09621750000000003
827 7 13 14 -0.291865
828 7 13 15 -0.036945500000000006
829 7 13 16 0.10676499999999998
830 7 13 17 -0.2723395
831 7 13 18 0.16679499999999997
832 7 13 19 -0.184435
833 7 13 20 0.012269999999999991
834 7 14 15 0.29820499999999994
835 7 14 16 0.066685
836 7 14 17 0.05181549999999999
837 7 14 18 0.15969499999999998
838 7 14 19 -0.22873
839 7 14 20 -0.0139155
840 7 15 16 -0.20266
841 7 15 17 -0.22616449999999994
842 7 15 18 -0.05023500000000001
843 7 15 19 -0.12257999999999998
844 7 15 20 0.0197095
845 7 16 17 -0.051808
846 7 16 18 0.01430999999999999
847 7 16 19 -0.141582
848 7 16 20 -0.08023999999999999
849 7 17 18 0.19129149999999998
850 7 17 19 0.042724499999999985
851 7 17 20 -0.18019049999999998
852 7 18 19 -0.18903999999999999
853 7 18 20 -0.118635
854 7 19 20 0.17525549999999998
855 8 9 10 0.47213999999999995
856 8 9 11 0.14384399999999997
857 8 9 12 -0.05228250000000001
858 8 9 13 -0.034945500000000004
