l i j f[l] s[l] h[l]
50 5 11 -0.99127 -1.4044375 4.440892098500626e-16
51 6 11 -3.6361 0.019705499999999987 0.0
52 7 11 0.89655 -0.5048022 0.0
53 8 11 -1.9253 -0.3057242000000002 0.0
54 9 11 -4.3197 -0.7959811999999999 -4.440892098500626e-16
55 10 11 -0.53375 -2.576186700000001 4.440892098500626e-16
56 1 12 0.16628 1.6941220000000006 -8.881784197001252e-16
57 2 12 -3.9376 0.10987899999999987 0.0
58 3 12 -2.8597 -1.561943 6.661338147750939e-16
59 4 12 -2.6537 -1.1899855 -1.1102230246251565e-16
60 5 12 -1.5871 -1.4044375 4.440892098500626e-16
61 6 12 -1.3425 0.019705499999999987 0.0
62 7 12 -1.0923 -0.5048022 0.0
63 8 12 -3.1728 -0.3057242000000002 0.0
64 9 12 -0.36477 -0.7959811999999999 -4.440892098500626e-16
65 10 12 0.26914 -2.576186700000001 4.440892098500626e-16
66 11 12 1.2198 1.0981145 1.1102230246251565e-16
67 1 13 1.4381 1.6941220000000006 -8.881784197001252e-16
68 2 13 -3.5755 0.10987899999999987 0.0
69 3 13 -1.3052 -1.561943 6.661338147750939e-16
70 4 13 -4.3694 -1.1899855 -1.1102230246251565e-16
71 5 13 0.26537 -1.4044375 4.440892098500626e-16
72 6 13 -0.24189 0.019705499999999987 0.0
73 7 13 -6.4617 -0.5048022 0.0
74 8 13 -1.3835 -0.3057242000000002 0.0
75 9 13 -1.9471 -0.7959811999999999 -4.440892098500626e-16
76 10 13 1.8263 -2.576186700000001 4.440892098500626e-16
77 11 13 -0.59835 1.0981145 1.1102230246251565e-16
78 12 13 -1.0661 0.8189925 4.440892098500626e-16
79 1 14 -2.1364 1.6941220000000006 -8.881784197001252e-16
80 2 14 -7.3803 0.10987899999999987 0.0
81 3 14 -0.76509 -1.561943 6.661338147750939e-16
82 4 14 -1.3643 -1.1899855 -1.1102230246251565e-16
83 5 14 0.45922 -1.4044375 4.440892098500626e-16
84 6 14 -3.6597 0.019705499999999987 0.0
85 7 14 -3.8495 -0.5048022 0.0
86 8 14 -1.0793 -0.3057242000000002 0.0
87 9 14 -0.76708 -0.7959811999999999 -4.440892098500626e-16
88 10 14 -2.4055 -2.576186700000001 4.440892098500626e-16
89 11 14 1.5368 1.0981145 1.1102230246251565e-16
90 12 14 1.0864 0.8189925 4.440892098500626e-16
91 13 14 -0.32857 -0.9600644999999999 0.0
92 1 15 -2.3464 1.6941220000000006 -8.881784197001252e-16
93 2 15 -3.5938 0.10987899999999987 0.0
94 3 15 -3.6949 -1.561943 6.661338147750939e-16
95 4 15 -1.6044 -1.1899855 -1.1102230246251565e-16
96 5 15 0.23995 -1.4044375 4.440892098500626e-16
97 6 15 0.17936 0.019705499999999987 0.0
98 7 15 -2.0814 -0.5048022 0.0
99 8 15 -1.0996 -0.3057242000000002 0.0
100 9 15 -2.8924 -0.7959811999999999 -4.440892098500626e-16
101 10 15 -0.57048 -2.576186700000001 4.440892098500626e-16
102 11 15 3.4851 1.0981145 1.1102230246251565e-16
103 12 15 -2.2877 0.8189925 4.440892098500626e-16
104 13 15 0.98666 -0.9600644999999999 0.0
105 14 15 1.7074 0.7144300000000001 1.1102230246251565e-16
106 1 16 -1.4097 1.6941220000000006 -8.881784197001252e-16
107 2 16 -5.4517 0.10987899999999987 0.0
108 3 16 -2.3473 -1.561943 6.661338147750939e-16
109 4 16 -2.1374 -1.1899855 -1.1102230246251565e-16
110 5 16 -0.45187 -1.4044375 4.440892098500626e-16
111 6 16 -1.3423 0.019705499999999987 0.0
112 7 16 -4.6318 -0.5048022 0.0
113 8 16 -2.6147 -0.3057242000000002 0.0
114 9 16 -1.4426 -0.7959811999999999 -4.440892098500626e-16
115 10 16 -0.044015 -2.576186700000001 4.440892098500626e-16
116 11 16 -0.47053 1.0981145 1.1102230246251565e-16
117 12 16 2.6559 0.8189925 4.440892098500626e-16
118 13 16 1.1429 -0.9600644999999999 0.0
119 14 16 -0.26775 0.7144300000000001 1.1102230246251565e-16
120 15 16 -2.0662 -0.36748330000000007 4.440892098500626e-16
121 1 17 -3.2278 1.6941220000000006 -8.881784197001252e-16
122 2 17 -3.4677 0.10987899999999987 0.0
123 3 17 -6.8368 -1.561943 6.661338147750939e-16
124 4 17 -1.652 -1.1899855 -1.1102230246251565e-16
125 5 17 0.092236 -1.4044375 4.440892098500626e-16
126 6 17 -0.67456 0.019705499999999987 0.0
127 7 17 -1.4777 -0.5048022 0.0
128 8 17 -5.3253 -0.3057242000000002 0.0
129 9 17 -2.1921 -0.7959811999999999 -4.440892098500626e-16
130 10 17 -1.6751 -2.576186700000001 4.440892098500626e-16
131 11 17 0.93755 1.0981145 1.1102230246251565e-16
132 12 17 -0.69399 0.8189925 4.440892098500626e-16
133 13 17 -0.69511 -0.9600644999999999 0.0
134 14 17 1.9317 0.7144300000000001 1.1102230246251565e-16
135 15 17 3.7157 -0.36748330000000007 4.440892098500626e-16
136 16 17 1.602 -1.3334400000000006 4.440892098500626e-16
137 1 18 -7.0236 1.6941220000000006 -8.881784197001252e-16
138 2 18 -4.3468 0.10987899999999987 0.0
139 3 18 -2.8144 -1.561943 6.661338147750939e-16
140 4 18 -2.4305 -1.1899855 -1.1102230246251565e-16
141 5 18 -2.275 -1.4044375 4.440892098500626e-16
142 6 18 -6.1967 0.019705499999999987 0.0
143 7 18 -1.4611 -0.5048022 0.0
144 8 18 -3.8505 -0.3057242000000002 0.0
145 9 18 -3.2445 -0.7959811999999999 -4.440892098500626e-16
146 10 18 -3.9624 -2.576186700000001 4.440892098500626e-16
147 11 18 -2.4105 1.0981145 1.1102230246251565e-16
148 12 18 2.1164 0.8189925 4.440892098500626e-16
149 13 18 1.3601 -0.9600644999999999 0.0
150 14 18 0.65863 0.7144300000000001 1.1102230246251565e-16
151 15 18 -2.4815 -0.36748330000000007 4.440892098500626e-16
152 16 18 1.8131 -1.3334400000000006 4.440892098500626e-16
153 17 18 -1.1893 2.6574180000000007 -4.440892098500626e-16
154 1 19 -4.0287 1.6941220000000006 -8.881784197001252e-16
155 2 19 -1.4359 0.10987899999999987 0.0
156 3 19 -3.0057 -1.561943 6.661338147750939e-16
157 4 19 -2.6783 -1.1899855 -1.1102230246251565e-16
158 5 19 -0.10111 -1.4044375 4.440892098500626e-16
159 6 19 -3.9881 0.019705499999999987 0.0
160 7 19 -2.2664 -0.5048022 0.0
161 8 19 -4.6612 -0.3057242000000002 0.0
162 9 19 -3.1827 -0.7959811999999999 -4.440892098500626e-16
163 10 19 -0.8644 -2.576186700000001 4.440892098500626e-16
164 11 19 -2.293 1.0981145 1.1102230246251565e-16
165 12 19 1.8639 0.8189925 4.440892098500626e-16
166 13 19 1.9408 -0.9600644999999999 0.0
167 14 19 -1.9983 0.7144300000000001 1.1102230246251565e-16
168 15 19 -1.3676 -0.36748330000000007 4.440892098500626e-16
169 16 19 -2.7646 -1.3334400000000006 4.440892098500626e-16
170 17 19 -2.3828 2.6574180000000007 -4.440892098500626e-16
171 18 19 1.0945 -0.1295390000000001 -2.220446049250313e-16
172 1 20 -1.6693 1.6941220000000006 -8.881784197001252e-16
173 2 20 -4.24 0.10987899999999987 0.0
174 3 20 -3.394 -1.561943 6.661338147750939e-16
175 4 20 -1.4506 -1.1899855 -1.1102230246251565e-16
176 5 20 -0.74694 -1.4044375 4.440892098500626e-16
177 6 20 -0.67945 0.019705499999999987 0.0
178 7 20 -1.5363 -0.5048022 0.0
179 8 20 0.95131 -0.3057242000000002 0.0
180 9 20 -3.4816 -0.7959811999999999 -4.440892098500626e-16
181 10 20 -2.6054 -2.576186700000001 4.440892098500626e-16
182 11 20 0.85061 1.0981145 1.1102230246251565e-16
183 12 20 0.18154 0.8189925 4.440892098500626e-16
184 13 20 0.36226 -0.9600644999999999 0.0
185 14 20 0.55146 0.7144300000000001 1.1102230246251565e-16
186 15 20 1.975 -0.36748330000000007 4.440892098500626e-16
187 16 20 3.0025 -1.3334400000000006 4.440892098500626e-16
188 17 20 3.6637 2.6574180000000007 -4.440892098500626e-16
189 18 20 2.7848 -0.1295390000000001 -2.220446049250313e-16
190 19 20 1.5043 -0.07254449999999997 -1.1102230246251565e-16
