l i j f[l] s[l] h[l]
36 8 9 3.053 0.7125322222222222 -4.440892098500626e-16
37 1 10 -3.2881 3.1137961111111108 8.881784197001252e-16
38 2 10 0.9277 -0.6706544444444449 0.0
39 3 10 -1.5423 2.213749444444445 -8.881784197001252e-16
40 4 10 -2.2215 0.17384888888888883 4.440892098500626e-16
41 5 10 -5.3726 -2.7510772222222224 -2.220446049250313e-16
42 6 10 -2.5787 1.570003333333333 0.0
43 7 10 -2.4132 3.1280283333333334 0.0
44 8 10 1.9435 0.7125322222222222 -4.440892098500626e-16
45 9 10 2.1417 -0.11071722222222233 -2.220446049250313e-16
46 1 11 -4.5283 3.1137961111111108 8.881784197001252e-16
47 2 11 0.25485 -0.6706544444444449 0.0
48 3 11 0.99419 2.213749444444445 -8.881784197001252e-16
49 4 11 -1.2478 0.17384888888888883 4.440892098500626e-16
50 5 11 0.17649 -2.7510772222222224 -2.220446049250313e-16
51 6 11 -0.4165 1.570003333333333 0.0
52 7 11 0.26077 3.1280283333333334 0.0
53 8 11 -0.78289 0.7125322222222222 -4.440892098500626e-16
54 9 11 -1.2795 -0.11071722222222233 -2.220446049250313e-16
55 10 11 -0.70788 -2.802820555555556 0.0
56 1 12 -5.7053 3.1137961111111108 8.881784197001252e-16
57 2 12 2.7478 -0.6706544444444449 0.0
58 3 12 -0.62135 2.213749444444445 -8.881784197001252e-16
59 4 12 -1.5947 0.17384888888888883 4.440892098500626e-16
60 5 12 -2.8953 -2.7510772222222224 -2.220446049250313e-16
61 6 12 -4.1094 1.570003333333333 0.0
62 7 12 2.5184 3.1280283333333334 0.0
63 8 12 -4.4616 0.7125322222222222 -4.440892098500626e-16
64 9 12 3.5798 -0.11071722222222233 -2.220446049250313e-16
65 10 12 -2.128 -2.802820555555556 0.0
66 11 12 -1.6917 -1.0418761111111112 4.440892098500626e-16
67 1 13 -5.5218 3.1137961111111108 8.881784197001252e-16
68 2 13 -0.46248 -0.6706544444444449 0.0
69 3 13 -0.52403 2.213749444444445 -8.881784197001252e-16
70 4 13 -0.65183 0.17384888888888883 4.440892098500626e-16
71 5 13 -0.57046 -2.7510772222222224 -2.220446049250313e-16
72 6 13 -1.7195 1.570003333333333 0.0
73 7 13 1.0391 3.1280283333333334 0.0
74 8 13 -1.6233 0.7125322222222222 -4.440892098500626e-16
75 9 13 -0.74939 -0.11071722222222233 -2.220446049250313e-16
76 10 13 3.4482 -2.802820555555556 0.0
77 11 13 -3.8603 -1.0418761111111112 4.440892098500626e-16
78 12 13 -2.9758 1.1804277777777779 0.0
79 1 14 -4.0037 3.1137961111111108 8.881784197001252e-16
80 2 14 -0.73936 -0.6706544444444449 0.0
81 3 14 -0.30027 2.213749444444445 -8.881784197001252e-16
82 4 14 -7.0425 0.17384888888888883 4.440892098500626e-16
83 5 14 -3.6755 -2.7510772222222224 -2.220446049250313e-16
84 6 14 -3.4771 1.570003333333333 0.0
85 7 14 -2.96 3.1280283333333334 0.0
86 8 14 -1.7126 0.7125322222222222 -4.440892098500626e-16
87 9 14 2.7934 -0.11071722222222233 -2.220446049250313e-16
88 10 14 2.2236 -2.802820555555556 0.0
89 11 14 -1.4691 -1.0418761111111112 4.440892098500626e-16
90 12 14 -3.2495 1.1804277777777779 0.0
91 13 14 3.9443 0.6473783333333332 0.0
92 1 15 -2.056 3.1137961111111108 8.881784197001252e-16
93 2 15 2.6953 -0.6706544444444449 0.0
94 3 15 0.38706 2.213749444444445 -8.881784197001252e-16
95 4 15 -1.8992 0.17384888888888883 4.440892098500626e-16
96 5 15 -1.5056 -2.7510772222222224 -2.220446049250313e-16
97 6 15 -5.3394 1.570003333333333 0.0
98 7 15 -1.4523 3.1280283333333334 0.0
99 8 15 -0.064793 0.7125322222222222 -4.440892098500626e-16
100 9 15 -0.45418 -0.11071722222222233 -2.220446049250313e-16
101 10 15 -2.6009 -2.802820555555556 0.0
102 11 15 -0.1386 -1.0418761111111112 4.440892098500626e-16
103 12 15 3.4565 1.1804277777777779 0.0
104 13 15 -2.2134 0.6473783333333332 0.0
105 14 15 1.5614 -0.31049499999999997 0.0
106 1 16 -5.063 3.1137961111111108 8.881784197001252e-16
107 2 16 -0.53078 -0.6706544444444449 0.0
108 3 16 -1.2361 2.213749444444445 -8.881784197001252e-16
109 4 16 -0.15604 0.17384888888888883 4.440892098500626e-16
110 5 16 -0.30238 -2.7510772222222224 -2.220446049250313e-16
111 6 16 1.1442 1.570003333333333 0.0
112 7 16 0.57112 3.1280283333333334 0.0
113 8 16 2.6626 0.7125322222222222 -4.440892098500626e-16
114 9 16 0.6532 -0.11071722222222233 -2.220446049250313e-16
115 10 16 1.3612 -2.802820555555556 0.0
116 11 16 1.7602 -1.0418761111111112 4.440892098500626e-16
117 12 16 -1.3479 1.1804277777777779 0.0
118 13 16 -1.2922 0.6473783333333332 0.0
119 14 16 0.87325 -0.31049499999999997 0.0
120 15 16 -2.1131 -0.9048044444444446 3.3306690738754696e-16
121 1 17 -3.7495 3.1137961111111108 8.881784197001252e-16
122 2 17 5.2824 -0.6706544444444449 0.0
123 3 17 0.84019 2.213749444444445 -8.881784197001252e-16
124 4 17 1.3487 0.17384888888888883 4.440892098500626e-16
125 5 17 -0.16643 -2.7510772222222224 -2.220446049250313e-16
126 6 17 0.49288 1.570003333333333 0.0
127 7 17 5.9679 3.1280283333333334 0.0
128 8 17 4.9829 0.7125322222222222 -4.440892098500626e-16
129 9 17 -0.56365 -0.11071722222222233 -2.220446049250313e-16
130 10 17 2.2392 -2.802820555555556 0.0
131 11 17 -0.84354 -1.0418761111111112 4.440892098500626e-16
132 12 17 -2.112 1.1804277777777779 0.0
133 13 17 1.4018 0.6473783333333332 0.0
134 14 17 -0.58897 -0.31049499999999997 0.0
135 15 17 2.6938 -0.9048044444444446 3.3306690738754696e-16
136 16 17 1.6018 0.5439183333333333 8.881784197001252e-16
137 1 18 -5.4998 3.1137961111111108 8.881784197001252e-16
138 2 18 -2.6684 -0.6706544444444449 0.0
139 3 18 0.61958 2.213749444444445 -8.881784197001252e-16
140 4 18 0.0225 0.17384888888888883 4.440892098500626e-16
141 5 18 -4.0711 -2.7510772222222224 -2.220446049250313e-16
142 6 18 -2.1462 1.570003333333333 0.0
143 7 18 1.9505 3.1280283333333334 0.0
144 8 18 0.73648 0.7125322222222222 -4.440892098500626e-16
145 9 18 0.079372 -0.11071722222222233 -2.220446049250313e-16
146 10 18 0.23718 -2.802820555555556 0.0
147 11 18 -1.3406 -1.0418761111111112 4.440892098500626e-16
148 12 18 4.3826 1.1804277777777779 0.0
149 13 18 -2.374 0.6473783333333332 0.0
150 14 18 -1.4544 -0.31049499999999997 0.0
151 15 18 -0.10925 -0.9048044444444446 3.3306690738754696e-16
152 16 18 0.28405 0.5439183333333333 8.881784197001252e-16
153 17 18 1.964 0.7056322222222221 1.1102230246251565e-16
