l i j f[l] s[l] h[l]
53 8 11 2.7831 -0.0008230499999998531 2.3592239273284576e-16
54 9 11 1.8685 0.14103235 -4.440892098500626e-16
55 10 11 2.1563 -1.7242626499999993 -4.440892098500626e-16
56 1 12 -10.21 0.8978038999999995 0.0
57 2 12 0.069988 2.4376584999999986 1.3322676295501878e-15
58 3 12 -6.1246 -1.3473853999999994 -4.440892098500626e-16
59 4 12 -2.1068 2.3153734999999998 0.0
60 5 12 -3.0021 1.6597695999999995 6.661338147750939e-16
61 6 12 -4.7453 -0.43580500000000005 -4.440892098500626e-16
62 7 12 -0.24197 0.5618108500000001 0.0
63 8 12 0.25244 -0.0008230499999998531 2.3592239273284576e-16
64 9 12 2.179 0.14103235 -4.440892098500626e-16
65 10 12 1.0497 -1.7242626499999993 -4.440892098500626e-16
66 11 12 -1.1326 3.357565999999999 1.3322676295501878e-15
67 1 13 -7.6582 0.8978038999999995 0.0
68 2 13 -1.2159 2.4376584999999986 1.3322676295501878e-15
69 3 13 -3.1467 -1.3473853999999994 -4.440892098500626e-16
70 4 13 0.25337 2.3153734999999998 0.0
71 5 13 -5.9238 1.6597695999999995 6.661338147750939e-16
72 6 13 -5.9265 -0.43580500000000005 -4.440892098500626e-16
73 7 13 0.2874 0.5618108500000001 0.0
74 8 13 2.7077 -0.0008230499999998531 2.3592239273284576e-16
75 9 13 1.2168 0.14103235 -4.440892098500626e-16
76 10 13 2.7527 -1.7242626499999993 -4.440892098500626e-16
77 11 13 -1.4731 3.357565999999999 1.3322676295501878e-15
78 12 13 -0.027033 0.2798520999999996 6.661338147750939e-16
79 1 14 -6.5283 0.8978038999999995 0.0
80 2 14 0.48499 2.4376584999999986 1.3322676295501878e-15
81 3 14 -1.8183 -1.3473853999999994 -4.440892098500626e-16
82 4 14 1.0407 2.3153734999999998 0.0
83 5 14 0.093417 1.6597695999999995 6.661338147750939e-16
84 6 14 -0.89641 -0.43580500000000005 -4.440892098500626e-16
85 7 14 1.9875 0.5618108500000001 0.0
86 8 14 1.5328 -0.0008230499999998531 2.3592239273284576e-16
87 9 14 -0.47021 0.14103235 -4.440892098500626e-16
88 10 14 -3.4694 -1.7242626499999993 -4.440892098500626e-16
89 11 14 -1.3968 3.357565999999999 1.3322676295501878e-15
90 12 14 1.8176 0.2798520999999996 6.661338147750939e-16
91 13 14 2.5267 -0.6960424999999998 -2.220446049250313e-16
92 1 15 -8.2212 0.8978038999999995 0.0
93 2 15 -3.7189 2.4376584999999986 1.3322676295501878e-15
94 3 15 -5.2929 -1.3473853999999994 -4.440892098500626e-16
95 4 15 -3.7412 2.3153734999999998 0.0
96 5 15 -2.8419 1.6597695999999995 6.661338147750939e-16
97 6 15 -2.9566 -0.43580500000000005 -4.440892098500626e-16
98 7 15 3.1632 0.5618108500000001 0.0
99 8 15 -1.7279 -0.0008230499999998531 2.3592239273284576e-16
100 9 15 0.83466 0.14103235 -4.440892098500626e-16
101 10 15 -1.212 -1.7242626499999993 -4.440892098500626e-16
102 11 15 -0.22803 3.357565999999999 1.3322676295501878e-15
103 12 15 -1.1279 0.2798520999999996 6.661338147750939e-16
104 13 15 -2.7211 -0.6960424999999998 -2.220446049250313e-16
105 14 15 0.68828 -1.1000274999999995 0.0
106 1 16 -9.5363 0.8978038999999995 0.0
107 2 16 -7.8622 2.4376584999999986 1.3322676295501878e-15
108 3 16 -2.072 -1.3473853999999994 -4.440892098500626e-16
109 4 16 -5.7457 2.3153734999999998 0.0
110 5 16 -7.8054 1.6597695999999995 6.661338147750939e-16
111 6 16 -3.1508 -0.43580500000000005 -4.440892098500626e-16
112 7 16 -0.869 0.5618108500000001 0.0
113 8 16 1.3234 -0.0008230499999998531 2.3592239273284576e-16
114 9 16 1.0947 0.14103235 -4.440892098500626e-16
115 10 16 -1.5978 -1.7242626499999993 -4.440892098500626e-16
116 11 16 0.75469 3.357565999999999 1.3322676295501878e-15
117 12 16 3.84 0.2798520999999996 6.661338147750939e-16
118 13 16 0.3936 -0.6960424999999998 -2.220446049250313e-16
119 14 16 -0.47083 -1.1000274999999995 0.0
120 15 16 2.7858 1.7329451499999993 8.881784197001252e-16
121 1 17 -5.9869 0.8978038999999995 0.0
122 2 17 0.48898 2.4376584999999986 1.3322676295501878e-15
123 3 17 -2.1874 -1.3473853999999994 -4.440892098500626e-16
124 4 17 -1.6805 2.3153734999999998 0.0
125 5 17 -2.1826 1.6597695999999995 6.661338147750939e-16
126 6 17 -4.8657 -0.43580500000000005 -4.440892098500626e-16
127 7 17 2.4137 0.5618108500000001 0.0
128 8 17 1.2614 -0.0008230499999998531 2.3592239273284576e-16
129 9 17 0.81415 0.14103235 -4.440892098500626e-16
130 10 17 2.123 -1.7242626499999993 -4.440892098500626e-16
131 11 17 1.0038 3.357565999999999 1.3322676295501878e-15
132 12 17 -1.6136 0.2798520999999996 6.661338147750939e-16
133 13 17 1.5842 -0.6960424999999998 -2.220446049250313e-16
134 14 17 -1.2768 -1.1000274999999995 0.0
135 15 17 2.6416 1.7329451499999993 8.881784197001252e-16
136 16 17 0.033398 2.920547549999999 8.881784197001252e-16
137 1 18 -6.9195 0.8978038999999995 0.0
138 2 18 -2.408 2.4376584999999986 1.3322676295501878e-15
139 3 18 -2.6438 -1.3473853999999994 -4.440892098500626e-16
140 4 18 -4.9548 2.3153734999999998 0.0
141 5 18 0.59428 1.6597695999999995 6.661338147750939e-16
142 6 18 -5.919 -0.43580500000000005 -4.440892098500626e-16
143 7 18 -2.1067 0.5618108500000001 0.0
144 8 18 -2.1501 -0.0008230499999998531 2.3592239273284576e-16
145 9 18 -1.7815 0.14103235 -4.440892098500626e-16
146 10 18 1.544 -1.7242626499999993 -4.440892098500626e-16
147 11 18 -2.6167 3.357565999999999 1.3322676295501878e-15
148 12 18 1.0144 0.2798520999999996 6.661338147750939e-16
149 13 18 -1.3195 -0.6960424999999998 -2.220446049250313e-16
150 14 18 -2.1971 -1.1000274999999995 0.0
151 15 18 1.8916 1.7329451499999993 8.881784197001252e-16
152 16 18 -3.255 2.920547549999999 8.881784197001252e-16
153 17 18 -4.4552 -1.57265635 0.0
154 1 19 -10.876 0.8978038999999995 0.0
155 2 19 -3.678 2.4376584999999986 1.3322676295501878e-15
156 3 19 -7.3308 -1.3473853999999994 -4.440892098500626e-16
157 4 19 -4.7723 2.3153734999999998 0.0
158 5 19 -1.4676 1.6597695999999995 6.661338147750939e-16
159 6 19 -6.9455 -0.43580500000000005 -4.440892098500626e-16
160 7 19 2.0132 0.5618108500000001 0.0
161 8 19 1.1249 -0.0008230499999998531 2.3592239273284576e-16
162 9 19 -0.011789 0.14103235 -4.440892098500626e-16
163 10 19 -0.23699 -1.7242626499999993 -4.440892098500626e-16
164 11 19 -0.060123 3.357565999999999 1.3322676295501878e-15
165 12 19 0.89427 0.2798520999999996 6.661338147750939e-16
166 13 19 0.61014 -0.6960424999999998 -2.220446049250313e-16
167 14 19 -1.8299 -1.1000274999999995 0.0
168 15 19 0.49824 1.7329451499999993 8.881784197001252e-16
169 16 19 -6.3784 2.920547549999999 8.881784197001252e-16
170 17 19 -4.1402 -1.57265635 0.0
171 18 19 2.9967 2.073169049999999 8.881784197001252e-16
172 1 20 -12.047 0.8978038999999995 0.0
173 2 20 -3.584 2.4376584999999986 1.3322676295501878e-15
174 3 20 -8.5744 -1.3473853999999994 -4.440892098500626e-16
175 4 20 -2.2307 2.3153734999999998 0.0
176 5 20 -1.9586 1.6597695999999995 6.661338147750939e-16
177 6 20 -4.8503 -0.43580500000000005 -4.440892098500626e-16
178 7 20 -3.1821 0.5618108500000001 0.0
179 8 20 -0.30648 -0.0008230499999998531 2.3592239273284576e-16
180 9 20 -0.85531 0.14103235 -4.440892098500626e-16
181 10 20 -2.8504 -1.7242626499999993 -4.440892098500626e-16
182 11 20 -1.0866 3.357565999999999 1.3322676295501878e-15
183 12 20 -3.7091 0.2798520999999996 6.661338147750939e-16
184 13 20 0.071061 -0.6960424999999998 -2.220446049250313e-16
185 14 20 -3.4896 -1.1000274999999995 0.0
186 15 20 0.3501 1.7329451499999993 8.881784197001252e-16
187 16 20 -1.2191 2.920547549999999 8.881784197001252e-16
188 17 20 -4.6448 -1.57265635 0.0
189 18 20 0.24182 2.073169049999999 8.881784197001252e-16
190 19 20 1.6162 0.6467740499999998 8.881784197001252e-16
