n1,n2,weight
13,15,-9.4657e-01
13,16,2.7822e-01
13,17,1.5030e+00
13,18,2.7822e-01
14,1,-9.4657e-01
14,2,-4.3940e-02
14,3,5.5061e-01
14,4,-4.3824e-01
14,5,-9.4657e-01
14,6,2.7822e-01
14,7,-1.6630e+00
14,8,-2.8878e+00
14,9,2.1697e+00
14,10,9.9468e-01
14,11,-4.3824e-01
14,12,-9.4657e-01
14,13,1.2671e+00
14,15,-9.4657e-01
14,16,-2.3011e-01
14,17,1.5030e+00
14,18,2.7822e-01
15,1,-4.3824e-01
15,2,2.7822e-01
15,3,-6.7419e-01
15,4,-4.3940e-02
15,5,-4.3824e-01
15,6,2.7822e-01
15,7,2.4919e+00
15,8,2.7822e-01
15,9,2.7642e+00
15,10,-1.6630e+00
15,11,2.7822e-01
15,12,-4.3940e-02
15,13,-2.1714e+00
15,14,1.2671e+00
15,16,1.5751e+00
15,17,-1.6630e+00
15,18,1.5030e+00
16,1,-1.6630e+00
16,2,-2.8878e+00
16,3,-2.8878e+00
16,4,2.7822e-01
16,5,6.7252e-01
16,6,-9.4657e-01
16,7,-2.3011e-01
16,8,6.7252e-01
16,9,2.7822e-01
16,10,1.5030e+00
16,11,-2.3011e-01
16,12,-1.6630e+00
16,13,2.7822e-01
16,14,-2.3011e-01
16,15,-2.8878e+00
16,17,-1.2687e+00
16,18,-1.6630e+00
17,1,-4.1126e+00
17,2,2.7822e-01
17,3,2.7822e-01
17,4,1.1809e+00
17,5,2.7822e-01
17,6,-2.1714e+00
17,7,2.4056e+00
17,8,1.1809e+00
17,9,9.9468e-01
17,10,-9.4657e-01
17,11,-1.6630e+00
17,12,-1.6630e+00
17,13,-1.6630e+00
17,14,-4.3824e-01
17,15,-9.4657e-01
17,16,2.7822e-01
17,18,2.7822e-01
18,1,-9.4657e-01
18,2,-1.2687e+00
18,3,-2.8878e+00
18,4,-4.3824e-01
18,5,-2.1714e+00
18,6,-4.3940e-02
18,7,1.2671e+00
18,8,-9.4657e-01
18,9,7.8656e-01
18,10,2.7822e-01
18,11,2.7822e-01
18,12,5.5061e-01
18,13,-9.4657e-01
18,14,-4.3824e-01
18,15,1.7754e+00
18,16,6.7252e-01
18,17,6.7252e-01
