n1,n2,weight
18,7,1.6580e+00
18,8,6.8912e-01
18,9,5.5590e-01
18,10,1.8697e+00
18,11,-5.0622e-01
18,12,-5.0622e-01
18,13,-2.8088e+00
18,14,-1.4751e+00
18,15,1.5016e+00
18,16,7.3976e-01
18,17,1.1988e-01
