n1,n2,weight
6,18,2.7052e-01
7,1,-2.2787e+00
7,2,2.6552e+00
7,3,-1.6038e+00
7,4,-2.2716e+00
7,5,-1.1676e+00
7,6,-2.2578e+00
7,8,-1.0024e+00
7,9,-6.1012e-01
7,10,-2.7284e-01
7,11,3.2158e-01
7,12,-1.1751e+00
7,13,-9.9480e-01
7,14,3.8820e-01
7,15,1.0773e-01
7,16,4.2117e-01
7,17,-1.9821e+00
7,18,-1.5525e+00
8,1,1.5709e+00
8,2,-1.5101e+00
8,3,3.4671e-01
8,4,-1.3204e+00
8,5,-2.4947e-01
8,6,-1.8724e+00
8,7,2.2555e+00
8,9,-1.6632e+00
8,10,-7.9287e-01
8,11,6.1705e-01
8,12,2.3095e+00
8,13,-1.2291e+00
8,14,4.0503e-01
8,15,1.1848e-01
8,16,8.0482e-03
8,17,-2.7183e+00
8,18,-9.5661e-01
9,1,-1.8368e+00
9,2,2.2187e+00
9,3,7.6536e-01
9,4,-1.1545e+00
9,5,-3.3097e-01
9,6,5.9130e-02
9,7,3.1114e+00
9,8,1.7742e+00
9,10,1.1314e-01
9,11,9.3009e-01
9,12,-1.0208e+00
9,13,-1.0128e-01
9,14,-1.8835e-01
9,15,1.1359e+00
9,16,1.0051e+00
9,17,1.0684e-01
9,18,1.8955e+00
10,1,-1.7222e+00
10,2,-7.6283e-02
10,3,-6.7987e-01
10,4,-1.1203e+00
10,5,-1.7771e+00
10,6,-2.7163e+00
10,7,1.6020e-02
10,8,-7.8855e-01
10,9,3.0770e-01
10,11,-3.8506e-01
10,12,-2.2267e-01
10,13,-1.8184e+00
10,14,5.1119e-01
10,15,1.1926e+00
10,16,-1.6600e+00
10,17,-6.4372e-01
10,18,-1.5898e+00
11,1,-1.9374e+00
11,2,1.5799e+00
11,3,-1.5172e+00
11,4,-6.0081e-01
11,5,2.9488e-01
11,6,-8.9708e-01
11,7,1.7369e+00
11,8,7.0501e-01
11,9,3.9585e-01
11,10,6.1702e-01
11,12,2.6834e-01
11,13,2.0651e+00
11,14,1.6248e+00
11,15,-1.4312e+00
11,16,-1.1568e+00
11,17,-1.1451e+00
11,18,-1.7320e-01
12,1,-3.0616e+00
12,2,9.9013e-01
12,3,-9.8853e-01
12,4,-1.9431e+00
12,5,-2.0089e+00
12,6,-1.6986e+00
12,7,-6.9309e-01
12,8,-2.1846e+00
12,9,8.1556e-01
12,10,-1.5944e+00
12,11,-4.2705e-01
12,13,-2.2171e+00
12,14,1.1937e+00
12,15,-1.7823e+00
12,16,4.8987e-02
12,17,4.3919e-01
12,18,-1.9730e+00
13,1,-3.0220e+00
13,2,6.8893e-01
13,3,-7.2704e-01
13,4,-2.7098e+00
13,5,-5.0304e-01
13,6,-1.7730e+00
13,7,-5.3679e-02
13,8,-5.1907e-01
13,9,-1.4000e+00
13,10,1.5457e-01
13,11,-7.4599e-01
13,12,-9.6296e-01
13,14,-3.0901e-02
13,15,-1.5203e+00
13,16,4.5459e-01
13,17,-5.5910e-01
13,18,-1.3248e+00
14,1,-1.2095e+00
14,2,5.2538e-01
14,3,-1.0438e+00
14,4,-2.9994e+00
14,5,-1.7946e+00
14,6,-1.2739e+00
14,7,-1.5502e-01
14,8,-3.3401e-01
14,9,2.9981e-01
14,10,1.1129e+00
14,11,-8.0703e-01
14,12,-1.9641e+00
14,13,3.5059e-01
14,15,-1.1492e-01
14,16,9.0902e-01
14,17,-1.3859e+00
14,18,-2.5086e-01
15,1,-2.8281e+00
15,2,-1.1677e+00
15,3,-2.3886e+00
15,4,-2.6589e+00
15,5,-1.7395e+00
15,6,-2.9971e+00
15,7,-1.5700e-01
15,8,-2.9341e-01
15,9,-6.0193e-01
15,10,-2.6634e+00
15,11,-3.5272e-01
15,12,-3.6921e-02
15,13,-8.2032e-02
15,14,-6.3308e-01
15,16,2.9583e-01
15,17,-2.9788e+00
15,18,-9.3095e-01
16,1,-1.7354e+00
16,2,1.4854e+00
16,3,-5.1142e-01
16,4,-8.1997e-01
16,5,-6.8866e-01
16,6,-1.3907e+00
16,7,1.7355e+00
16,8,1.0482e+00
16,9,-1.3334e+00
16,10,3.2837e-01
16,11,2.5275e+00
16,12,-1.4203e+00
16,13,-6.4388e-01
16,14,-8.0364e-01
16,15,8.2288e-01
16,17,-1.1341e+00
16,18,3.7856e-01
17,1,-3.0514e+00
17,2,7.1463e-01
17,3,-4.8193e-01
17,4,2.6345e-01
17,5,1.1059e-01
17,6,-2.6827e+00
17,7,2.2292e+00
17,8,9.4061e-01
17,9,-8.3581e-02
17,10,-7.8530e-01
17,11,-1.4750e+00
17,12,-2.2314e+00
17,13,-2.6672e-01
17,14,-1.3940e+00
17,15,1.4537e-01
17,16,-4.3885e-01
17,18,-3.4785e+00
18,1,-2.0243e+00
18,2,-1.1439e+00
18,3,-7.9768e-01
18,4,-1.1723e+00
18,5,-1.6938e+00
18,6,-9.8369e-01
18,7,1.1621e+00
18,8,-6.4658e-01
18,9,-9.4009e-02
18,10,5.2410e-01
18,11,2.5253e-01
18,12,1.0664e+00
18,13,-2.2864e+00
18,14,-1.7632e+00
18,15,-1.1808e+00
18,16,-5.0479e-01
18,17,-4.6535e-01
