match,team1,direct_play,counterattack,T_maintenance,T_build_up,T_zona_media,flow_rate,crossing,pressure_point,pressure_loss,shots,liga
2499801,1673,84.94274249285232,25.14855477120764,97.47171099999912,204.70988299999942,154.6486949999994,4.272870340889314,1,719.0,37.6330499999994,0,England
2499802,1625,490.94303500648124,81.395905747174,515.5348369999982,395.79987900000094,973.5587600000027,13.305600864373302,10,2314.0,100.82938599999966,3,England
2499802,1646,155.9559789418275,13.5100806208943,248.6538909999997,167.81820900000002,265.86041,4.396211562750912,2,1058.0,58.13269900000114,1,England
2499803,1613,362.31329919912724,30.764907308703812,588.685163,225.7077480000005,473.5822559999997,6.96202582621502,9,1588.0,52.697804999999335,1,England
2499803,1628,135.39332219243283,8.39177187723839,79.1303509999994,125.2870330000008,313.7923840000005,7.162258515042103,3,1263.0,69.13258900000051,2,England
2499804,1619,329.7757481189926,51.56917716326876,194.6610429999995,429.60489299999915,681.1455529999985,15.569821740021505,13,2213.0,35.21948699999996,5,England
2499804,1627,135.41785101434985,17.964281895103248,80.45366500000017,198.00285500000035,247.8692099999997,5.4615731574821735,3,1105.0,85.25712299999964,3,England
2499805,1639,286.7778350191453,46.39705945285982,136.80211800000046,389.99635399999954,196.70070399999895,10.626834026599985,9,1676.0,22.649764000001596,7,England
2499805,1659,278.1915696486441,41.3721733725902,300.6807810000008,205.79314299999737,400.2694559999992,5.850333315688108,5,1498.0,126.86925100000167,2,England
2499806,1631,207.74111458049038,33.43176193211468,158.87944299999998,148.13213200000007,502.74613399999856,7.08488436624461,8,1122.0,16.78013200000032,3,England
2499806,10531,310.7572612893695,70.1355200522109,109.85314700000129,221.72107600000115,796.4443439999978,12.116622706992922,16,2155.0,170.21754100000223,4,England
2499807,1612,379.16586623757917,39.609890749804904,569.7528229999998,462.5983059999992,910.1620929999987,10.747601624825363,13,2286.0,65.31804499999987,3,England
2499807,1624,188.93589528264866,31.590248519781735,354.14518800000195,137.04835600000013,258.18513099999996,8.471431991999866,5,1393.0,103.33693399999845,1,England
2499808,1633,368.05031254200884,50.35451322890247,193.355521999999,350.6714070000023,879.6650470000031,18.451188853387958,19,2374.0,143.58326200000056,2,England
2499808,1651,216.8700118412738,51.43569408331862,244.25585699999993,206.58776299999954,415.3045430000004,4.339821289219118,3,1189.0,141.82348400000024,2,England
2499809,1610,407.25853600880265,52.837406180203786,493.780242999999,456.28543799999875,606.726969999999,14.361499747624766,12,2703.0,153.46989500000018,8,England
2499809,1659,344.2158939863501,49.184244781210914,662.163074,216.48753700000054,413.35456299999845,11.992006914574253,6,1661.0,43.89795399999957,2,England
2499810,1609,452.0346565119237,78.52784631665668,165.4825470000007,670.314350000001,1066.3782570000026,20.939619817833695,14,2906.0,81.39324399999981,8,England
2499810,10531,144.2838271500137,7.4601784344326525,263.8615909999995,243.33008800000061,315.12779000000023,4.566082162610897,1,890.0,80.50878100000091,1,England
2499811,1619,309.33497439433717,32.96129887518089,473.7938740000006,303.4467109999996,722.6385640000021,9.161020365130485,7,1993.0,79.20412799999946,0,England
