n1,n2,weight
18,9,7.2429e-01
18,10,-2.7190e+00
18,11,3.9831e-01
18,12,-8.1181e-01
18,13,-9.8131e-01
18,14,-9.0077e-01
18,15,-2.4383e+00
18,16,-1.8804e-01
18,17,-2.6419e+00
18,19,5.6446e-01
18,20,1.0794e+00
19,1,-1.3502e+00
19,2,-1.0589e+00
19,3,1.2359e-01
19,4,-1.2951e+00
19,5,-1.7058e+00
19,6,7.3569e-01
19,7,-2.5969e+00
19,8,-1.1862e+00
19,9,1.5115e+00
19,10,-3.2067e-01
19,11,7.2884e-01
19,12,-1.6368e-01
19,13,-1.4492e+00
19,14,-5.4222e-01
19,15,-1.6686e+00
19,16,-1.1820e+00
19,17,-1.4937e+00
19,18,3.7046e-01
19,20,-1.5471e+00
20,1,-1.3275e+00
20,2,-1.0793e+00
20,3,5.8882e-01
20,4,-2.9183e+00
20,5,-1.6890e+00
20,6,-9.4489e-01
20,7,-3.2997e+00
20,8,5.4301e-01
20,9,2.7211e-01
20,10,1.2404e-01
20,11,2.3820e-01
20,12,4.0804e-02
20,13,-5.3320e-01
20,14,-1.6344e+00
20,15,-1.6156e+00
20,16,-8.6498e-01
20,17,1.3199e+00
20,18,-2.4527e+00
20,19,1.3121e+00
